File path,Nodes visited,Max heap size,Time
80/79.pickle,607629,296512,10.862501859664915
80/41.pickle,1000000,1000000,41.35895299911499
80/67.pickle,1000000,1000000,60.0
80/57.pickle,1000000,1000000,60.0
80/9.pickle,6051,3060,0.702225923538208
80/17.pickle,1000000,1000000,60.0
80/55.pickle,1000000,1000000,60.0
80/92.pickle,1000000,1000000,60.0
80/8.pickle,762041,370674,13.381757736206056
80/68.pickle,1000000,1000000,60.0
80/49.pickle,1000000,1000000,60.0
80/14.pickle,75655,37618,1.746021747589111
80/75.pickle,687326,335322,11.701355934143066
80/86.pickle,714799,348674,12.35340404510498
80/45.pickle,1000000,1000000,60.0
80/83.pickle,146938,72769,2.7277591228485107
80/59.pickle,1000000,1000000,60.0
80/26.pickle,62056,30922,1.4674687385559082
80/46.pickle,59531,29676,1.2863569259643557
80/12.pickle,1000000,1000000,60.0
80/65.pickle,1000000,1000000,60.0
80/30.pickle,1000000,1000000,60.0
80/47.pickle,612749,298966,10.71698784828186
80/72.pickle,1000000,1000000,60.0
80/64.pickle,1000000,1000000,60.0
80/66.pickle,1000000,1000000,60.0
80/51.pickle,1000000,1000000,60.0
80/81.pickle,154087,76277,2.994673013687134
80/80.pickle,1000000,1000000,60.0
80/27.pickle,1000000,1000000,60.0
80/22.pickle,1000000,1000000,41.43782591819763
80/34.pickle,1000000,1000000,60.0
80/20.pickle,1000000,1000000,60.0
80/91.pickle,1000000,1000000,60.0
80/52.pickle,1000000,1000000,60.0
80/38.pickle,1000000,1000000,60.0
80/93.pickle,1000000,1000000,55.83520531654358
80/13.pickle,1000000,1000000,60.0
80/16.pickle,1000000,1000000,60.0
80/61.pickle,1000000,1000000,60.0
80/33.pickle,1000000,1000000,60.0
80/63.pickle,1000000,1000000,60.0
80/44.pickle,159517,78954,3.0196917057037354
80/98.pickle,1000000,1000000,60.0
80/84.pickle,1000000,1000000,36.9507839679718
80/35.pickle,1000000,1000000,60.0
80/56.pickle,1000000,1000000,60.0
80/99.pickle,1000000,1000000,59.02493691444397
80/6.pickle,40636,20305,1.1997697353363037
80/74.pickle,1000000,1000000,60.0
80/77.pickle,1000000,1000000,60.0
80/40.pickle,1000000,1000000,44.385672092437744
80/25.pickle,1000000,1000000,60.0
80/31.pickle,1000000,1000000,60.0
80/28.pickle,1000000,1000000,60.0
80/87.pickle,237249,116809,5.08104395866394
80/54.pickle,1000000,1000000,60.0
80/50.pickle,1000000,1000000,60.0
80/62.pickle,1000000,1000000,60.0
80/11.pickle,1000000,1000000,60.0
80/97.pickle,12892,6519,0.7536280155181885
80/39.pickle,10383,5269,0.7733550071716309
80/71.pickle,1000000,1000000,60.0
80/37.pickle,1000000,1000000,60.0
80/0.pickle,1000000,1000000,60.0
80/21.pickle,1000000,1000000,60.0
80/48.pickle,1000000,1000000,40.89572787284851
80/60.pickle,1000000,1000000,60.0
80/53.pickle,1000000,1000000,60.0
80/89.pickle,1000000,1000000,60.0
80/82.pickle,1000000,1000000,60.0
80/95.pickle,1000000,1000000,60.0
80/88.pickle,1000000,1000000,60.0
80/19.pickle,1000000,1000000,60.0
80/1.pickle,1000000,1000000,60.0
80/94.pickle,1000000,1000000,60.0
80/7.pickle,1000000,1000000,60.0
80/24.pickle,1000000,1000000,60.0
80/85.pickle,319472,156656,6.221820831298828
80/36.pickle,1000000,1000000,57.84291100502014
80/2.pickle,1000000,1000000,60.0
80/3.pickle,1000000,1000000,60.0
80/43.pickle,1000000,1000000,60.0
80/58.pickle,1000000,1000000,60.0
80/96.pickle,1000000,588592,20.346947193145752
80/90.pickle,1000000,1000000,60.0
80/76.pickle,1000000,1000000,60.0
80/15.pickle,1000000,1000000,60.0
80/69.pickle,1000000,1000000,60.0
80/5.pickle,1000000,1000000,60.0
80/29.pickle,1000000,1000000,60.0
80/42.pickle,1000000,1000000,60.0
80/32.pickle,1000000,1000000,60.0
80/78.pickle,58985,29425,1.5712976455688477
80/4.pickle,1000000,1000000,60.0
80/23.pickle,756333,368851,11.239731073379517
80/18.pickle,1000000,1000000,60.0
80/10.pickle,1000000,1000000,60.0
80/70.pickle,1000000,1000000,30.05040216445923
80/73.pickle,1000000,1000000,60.0
