File path,Nodes visited,Max heap size,Time
100/96.pickle,733108,356631,12.761555910110474
100/62.pickle,1000000,1000000,60.0
100/15.pickle,1000000,1000000,60.0
100/39.pickle,1000000,1000000,60.0
100/12.pickle,1000000,1000000,60.0
100/83.pickle,1000000,1000000,60.0
100/80.pickle,1000000,1000000,60.0
100/37.pickle,1000000,1000000,60.0
100/45.pickle,948295,460814,16.74040198326111
100/68.pickle,209299,103204,4.056117057800293
100/92.pickle,1000000,1000000,60.0
100/5.pickle,711426,347101,12.18769097328186
100/72.pickle,1000000,1000000,60.0
100/0.pickle,1000000,1000000,60.0
100/19.pickle,1000000,1000000,60.0
100/79.pickle,1000000,1000000,60.0
100/98.pickle,1000000,1000000,60.0
100/54.pickle,1000000,1000000,60.0
100/63.pickle,1000000,1000000,60.0
100/99.pickle,1000000,1000000,60.0
100/40.pickle,1000000,1000000,60.0
100/31.pickle,1000000,1000000,60.0
100/18.pickle,1000000,1000000,60.0
100/41.pickle,1000000,1000000,60.0
100/88.pickle,1000000,1000000,60.0
100/55.pickle,1000000,1000000,60.0
100/50.pickle,1000000,1000000,60.0
100/21.pickle,1000000,1000000,60.0
100/78.pickle,1000000,1000000,60.0
100/14.pickle,19769,9977,0.7667248249053955
100/13.pickle,1000000,1000000,60.0
100/89.pickle,1000000,1000000,60.0
100/25.pickle,1000000,1000000,49.33105492591858
100/36.pickle,1000000,1000000,60.0
100/30.pickle,1000000,1000000,60.0
100/66.pickle,1000000,1000000,60.0
100/51.pickle,1000000,1000000,60.0
100/69.pickle,813344,395665,13.8681321144104
100/84.pickle,1000000,1000000,56.19929599761963
100/20.pickle,1000000,1000000,60.0
100/7.pickle,1000000,1000000,60.0
100/64.pickle,1000000,1000000,60.0
100/10.pickle,1000000,1000000,60.0
100/87.pickle,1000000,1000000,60.0
100/85.pickle,1000000,1000000,60.0
100/97.pickle,1000000,1000000,60.0
100/27.pickle,1000000,1000000,60.0
100/29.pickle,1000000,1000000,60.0
100/11.pickle,1000000,1000000,60.0
100/26.pickle,1000000,1000000,42.866498708724976
100/17.pickle,1000000,1000000,60.0
100/76.pickle,1000000,1000000,60.0
100/33.pickle,1000000,1000000,60.0
100/4.pickle,1000000,1000000,60.0
100/73.pickle,1000000,1000000,60.0
100/1.pickle,1000000,1000000,60.0
100/57.pickle,892585,433779,15.192337989807127
100/95.pickle,4208,2160,0.6410858631134033
100/91.pickle,1000000,1000000,60.0
100/65.pickle,620492,302724,10.765595197677612
100/8.pickle,1000000,1000000,44.48372292518616
100/58.pickle,1000000,1000000,60.0
100/35.pickle,1000000,1000000,60.0
100/48.pickle,1000000,1000000,60.0
100/52.pickle,1000000,1000000,60.0
100/34.pickle,229815,113195,4.357706069946289
100/42.pickle,622638,303865,11.083222150802612
100/90.pickle,1000000,512101,17.595751762390137
100/43.pickle,1000000,1000000,60.0
100/49.pickle,1000000,1000000,60.0
100/71.pickle,1000000,1000000,60.0
100/2.pickle,1000000,1000000,60.0
100/93.pickle,1000000,1000000,55.235069274902344
100/6.pickle,1000000,1000000,60.0
100/81.pickle,867423,422317,15.001097917556764
100/60.pickle,1000000,1000000,60.0
100/3.pickle,1000000,1000000,60.0
100/47.pickle,1000000,1000000,60.0
100/22.pickle,1000000,1000000,60.0
100/24.pickle,1000000,1000000,60.0
100/16.pickle,1000000,1000000,60.0
100/59.pickle,1000000,1000000,60.0
100/38.pickle,1000000,1000000,60.0
100/46.pickle,1000000,1000000,60.0
100/86.pickle,1000000,1000000,60.0
100/56.pickle,1000000,1000000,60.0
100/32.pickle,1000000,1000000,60.0
100/67.pickle,1000000,1000000,60.0
100/61.pickle,1000000,1000000,60.0
100/77.pickle,1000000,1000000,60.0
100/94.pickle,1000000,1000000,60.0
100/74.pickle,1000000,1000000,60.0
100/44.pickle,1000000,1000000,60.0
100/75.pickle,1000000,1000000,60.0
100/82.pickle,1000000,1000000,39.520248889923096
100/53.pickle,1000000,1000000,60.0
100/70.pickle,1000000,1000000,60.0
100/28.pickle,1000000,1000000,60.0
100/23.pickle,1000000,1000000,60.0
100/9.pickle,1000000,1000000,60.0
