File path,Nodes visited,Max heap size,Time
35/40.pickle,1646,859,0.589202880859375
35/84.pickle,428,225,0.6483180522918701
35/25.pickle,277,146,0.6072061061859131
35/87.pickle,7523,3843,0.7024130821228027
35/39.pickle,7411,3750,0.6756300926208496
35/18.pickle,24684,12385,1.0564098358154297
35/24.pickle,5175,2649,0.8156170845031738
35/37.pickle,11,6,0.5554211139678955
35/99.pickle,1106,574,0.8212838172912598
35/62.pickle,70868,35299,1.8255438804626465
35/11.pickle,2055,1062,0.6133987903594971
35/92.pickle,1,0,0.5332217216491699
35/41.pickle,81132,40306,1.828831911087036
35/88.pickle,2385,1229,0.668856143951416
35/76.pickle,2327,1210,0.6276330947875977
35/15.pickle,2159,1123,0.71042799949646
35/69.pickle,9535,4811,0.7097089290618896
35/12.pickle,96,54,0.5887308120727539
35/48.pickle,5,4,0.4801030158996582
35/43.pickle,53,31,0.5061590671539307
35/85.pickle,2,1,0.494765043258667
35/63.pickle,26231,13152,1.1625308990478516
35/68.pickle,82090,40773,1.7388250827789309
35/66.pickle,5806,2977,0.7527580261230469
35/95.pickle,34672,17377,1.0457007884979248
35/97.pickle,111905,55541,2.1913890838623047
35/50.pickle,1876,970,0.6523022651672363
35/96.pickle,914,472,0.9053540229797364
35/70.pickle,14,7,0.5117619037628174
35/29.pickle,57,32,0.5189151763916016
35/73.pickle,102,56,0.7044649124145508
35/53.pickle,258,135,0.6783740520477295
35/44.pickle,360,192,1.2274386882781982
35/33.pickle,1212,633,0.6389400959014893
35/80.pickle,22824,11471,0.9045407772064208
35/8.pickle,1,0,0.5389981269836426
35/72.pickle,349,184,0.64522385597229
35/34.pickle,907,468,0.5929849147796631
35/71.pickle,8264,4196,0.6927452087402344
35/46.pickle,488,259,0.6187520027160645
35/81.pickle,336,175,0.6350998878479004
35/79.pickle,1755,920,0.6760871410369873
35/67.pickle,1107,575,0.6609420776367188
35/58.pickle,104,57,0.6216950416564941
35/86.pickle,104732,51831,2.1454391479492188
35/93.pickle,1596,832,0.6644039154052734
35/82.pickle,117,64,0.572303056716919
35/98.pickle,1,0,0.5259592533111572
35/61.pickle,1860,972,0.7314920425415039
35/14.pickle,86,46,0.6191933155059814
35/55.pickle,3,2,0.6552870273590088
35/17.pickle,7601,3851,0.6729879379272461
35/89.pickle,11495,5795,0.9855020046234132
35/60.pickle,4882,2501,0.9025471210479736
35/7.pickle,123462,61022,2.564352035522461
35/2.pickle,5845,2982,0.8882176876068115
35/27.pickle,99,53,0.6950688362121582
35/35.pickle,425,220,0.5969610214233398
35/75.pickle,7010,3548,0.6625878810882568
35/20.pickle,4141,2151,0.7515869140625
35/45.pickle,378,193,0.6050748825073242
35/26.pickle,25,15,0.4775407314300537
35/19.pickle,2310,1189,0.5776681900024414
35/42.pickle,5980,3050,0.6585979461669922
35/36.pickle,45,26,0.4948828220367431
35/91.pickle,130,67,0.6713199615478516
35/64.pickle,104965,51973,2.15749192237854
35/21.pickle,907,468,0.7062060832977295
35/1.pickle,16246,8193,0.8726527690887451
35/5.pickle,29182,14617,1.156365156173706
35/65.pickle,27230,13657,1.054168701171875
35/77.pickle,22561,11302,0.9944090843200684
35/9.pickle,492,255,0.8161821365356445
35/31.pickle,1604,835,0.5931248664855957
35/13.pickle,525,273,0.5745890140533447
35/23.pickle,6023,3095,0.7482178211212158
35/51.pickle,385,202,0.624722957611084
35/30.pickle,15,9,0.6088461875915527
35/56.pickle,6768,3424,0.7522010803222656
35/47.pickle,265,139,0.5877330303192139
35/74.pickle,21,13,0.5867161750793457
35/32.pickle,1754,913,0.6895570755004883
35/49.pickle,5964,3041,0.6879658699035645
35/3.pickle,5716,2929,0.6983480453491211
35/54.pickle,2473,1273,0.6651499271392822
35/16.pickle,13,7,0.5544769763946533
35/10.pickle,75,39,0.6400160789489746
35/90.pickle,206,109,0.8031201362609863
35/0.pickle,37525,18734,1.4790921211242676
35/83.pickle,2135,1100,0.654029130935669
35/57.pickle,1038,539,0.5880041122436523
35/38.pickle,128,68,0.6009581089019775
35/4.pickle,340,179,0.5335659980773926
35/52.pickle,69,39,0.4872798919677734
35/94.pickle,25677,12873,0.822695255279541
35/6.pickle,52,30,0.4565644264221191
35/59.pickle,7503,3786,0.5287830829620361
35/28.pickle,2,1,0.42854905128479
35/22.pickle,62,35,0.4043219089508056
35/78.pickle,474,249,0.437269926071167
