File path,Nodes visited,Max heap size,Time
75/72.pickle,1000000,1000000,60.0
75/97.pickle,1000000,1000000,60.0
75/75.pickle,1000000,1000000,60.0
75/89.pickle,660131,321544,12.4451642036438
75/78.pickle,1000000,818253,29.470476150512695
75/59.pickle,1000000,1000000,60.0
75/92.pickle,1000000,1000000,60.0
75/13.pickle,1000000,1000000,60.0
75/54.pickle,1000000,1000000,60.0
75/21.pickle,1000000,1000000,60.0
75/53.pickle,1000000,1000000,60.0
75/55.pickle,1000000,659635,24.03204607963562
75/11.pickle,1000000,1000000,60.0
75/31.pickle,151048,74652,3.0352890491485596
75/71.pickle,1000000,1000000,60.0
75/44.pickle,1000000,1000000,60.0
75/91.pickle,1000000,1000000,60.0
75/0.pickle,1000000,1000000,60.0
75/48.pickle,1000000,1000000,60.0
75/30.pickle,419752,205308,7.975039005279541
75/77.pickle,31219,15627,1.0009071826934814
75/42.pickle,353037,173110,6.258049011230469
75/65.pickle,1000000,1000000,60.0
75/6.pickle,1000000,1000000,60.0
75/37.pickle,1000000,1000000,60.0
75/67.pickle,1000000,1000000,60.0
75/52.pickle,1000000,1000000,60.0
75/79.pickle,1000000,1000000,60.0
75/35.pickle,1000000,801091,28.75102210044861
75/4.pickle,1000000,1000000,60.0
75/61.pickle,1000000,1000000,60.0
75/85.pickle,1000000,1000000,60.0
75/60.pickle,1000000,1000000,60.0
75/84.pickle,1000000,1000000,60.0
75/63.pickle,1000000,1000000,60.0
75/2.pickle,1000000,1000000,60.0
75/87.pickle,1000000,1000000,60.0
75/56.pickle,408398,200139,7.325675010681152
75/9.pickle,1000000,1000000,60.0
75/57.pickle,1000000,1000000,60.0
75/36.pickle,1000000,1000000,60.0
75/23.pickle,1000000,1000000,60.0
75/90.pickle,1000000,1000000,60.0
75/40.pickle,102077,50589,2.079723834991455
75/88.pickle,550134,268519,10.216630935668944
75/95.pickle,368858,180705,6.745185852050781
75/3.pickle,1000000,833063,29.757241010665897
75/8.pickle,1000000,1000000,60.0
75/14.pickle,1000000,1000000,60.0
75/74.pickle,1000000,1000000,60.0
75/29.pickle,28274,14160,0.9705750942230223
75/5.pickle,1000000,1000000,60.0
75/46.pickle,1000000,1000000,60.0
75/86.pickle,127472,62978,2.6946358680725098
75/45.pickle,1000000,1000000,60.0
75/15.pickle,1000000,967108,34.653865337371826
75/39.pickle,1000000,1000000,60.0
75/10.pickle,1000000,678724,23.181648015975952
75/99.pickle,1000000,1000000,60.0
75/41.pickle,1000000,791919,28.681663990020752
75/24.pickle,1000000,1000000,60.0
75/7.pickle,462940,226110,8.04139494895935
75/68.pickle,1000000,561961,20.899198055267338
75/73.pickle,1000000,1000000,60.0
75/18.pickle,1000000,1000000,60.0
75/20.pickle,1000000,1000000,42.41602087020874
75/33.pickle,1000000,1000000,60.0
75/69.pickle,1000000,1000000,60.0
75/38.pickle,1000000,1000000,60.0
75/80.pickle,1000000,1000000,60.0
75/1.pickle,1000000,1000000,60.0
75/58.pickle,1000000,1000000,60.0
75/43.pickle,1000000,1000000,60.0
75/12.pickle,1000000,679384,24.108641862869263
75/26.pickle,1000000,1000000,60.0
75/32.pickle,110603,54769,2.7122480869293213
75/76.pickle,1000000,1000000,60.0
75/49.pickle,7177,3673,1.0846872329711914
75/70.pickle,1000000,1000000,60.0
75/64.pickle,106965,52925,2.6088411808013916
75/82.pickle,1000000,1000000,60.0
75/34.pickle,1000000,1000000,60.0
75/28.pickle,33832,16946,1.1636590957641602
75/19.pickle,1000000,1000000,60.0
75/47.pickle,1000000,1000000,60.0
75/98.pickle,429100,209725,7.558892011642456
75/22.pickle,33737,16866,0.956955909729004
75/25.pickle,1000000,1000000,60.0
75/96.pickle,1000000,1000000,60.0
75/62.pickle,1000000,1000000,60.0
75/51.pickle,1000000,873166,25.11528277397156
75/94.pickle,485310,237064,7.220500946044922
75/27.pickle,1000000,559765,16.218786001205444
75/66.pickle,1000000,1000000,60.0
75/83.pickle,1000000,791743,23.526658058166504
75/16.pickle,1000000,1000000,60.0
75/81.pickle,1000000,803238,21.65195107460022
75/17.pickle,1000000,1000000,60.0
75/50.pickle,35079,17565,0.7692427635192871
75/93.pickle,1000000,1000000,60.0
