File path,Nodes visited,Max heap size,Time
15/55.pickle,1,0,0.4810149669647217
15/65.pickle,1,0,0.5719003677368164
15/58.pickle,1,0,0.553825855255127
15/51.pickle,1,0,0.9561269283294678
15/75.pickle,1,0,0.4923620223999023
15/66.pickle,1,0,0.7637810707092285
15/73.pickle,1,0,0.4918820858001709
15/47.pickle,1,0,0.5283818244934082
15/90.pickle,1,0,0.4884068965911865
15/63.pickle,1,0,0.5993468761444092
15/12.pickle,1,0,0.7461519241333008
15/2.pickle,1,0,0.4896800518035888
15/0.pickle,1,0,0.5778732299804688
15/52.pickle,1,0,0.5603880882263184
15/96.pickle,1,0,0.5181210041046143
15/27.pickle,1,0,0.4935669898986816
15/72.pickle,1,0,0.4641969203948974
15/28.pickle,1,0,0.6274828910827637
15/39.pickle,1,0,0.6278939247131348
15/62.pickle,1,0,0.6473569869995117
15/40.pickle,1,0,0.5056321620941162
15/36.pickle,1,0,0.5199267864227295
15/76.pickle,1,0,0.520050048828125
15/70.pickle,1,0,0.4931108951568603
15/5.pickle,1,0,0.5204949378967285
15/35.pickle,1,0,0.5035369396209717
15/64.pickle,1,0,0.5296900272369385
15/89.pickle,1,0,0.6968300342559814
15/1.pickle,1,0,0.6716160774230957
15/10.pickle,1,0,0.5209910869598389
15/95.pickle,1,0,0.495762825012207
15/48.pickle,1,0,0.5160889625549316
15/50.pickle,1,0,0.5987749099731445
15/84.pickle,1,0,0.5180790424346924
15/29.pickle,1,0,0.6777160167694092
15/30.pickle,1,0,0.4662621021270752
15/42.pickle,1,0,0.5509381294250488
15/49.pickle,1,0,0.5201630592346191
15/9.pickle,1,0,0.5260400772094727
15/98.pickle,1,0,0.5068731307983398
15/33.pickle,1,0,0.552954912185669
15/86.pickle,1,0,0.6362717151641846
15/26.pickle,1,0,0.5080480575561523
15/53.pickle,1,0,0.4665982723236084
15/8.pickle,1,0,0.5235660076141357
15/78.pickle,1,0,0.5762732028961182
15/82.pickle,1,0,0.6059942245483398
15/34.pickle,1,0,0.5046319961547852
15/71.pickle,1,0,0.5495781898498535
15/60.pickle,1,0,0.6013398170471191
15/59.pickle,1,0,0.527642011642456
15/68.pickle,1,0,0.5224051475524902
15/87.pickle,1,0,0.4709560871124267
15/32.pickle,1,0,0.5301198959350586
15/25.pickle,1,0,0.5896251201629639
15/85.pickle,1,0,0.539132833480835
15/17.pickle,1,0,0.6090290546417236
15/3.pickle,1,0,0.583770751953125
15/46.pickle,1,0,0.5289299488067627
15/20.pickle,1,0,0.8056087493896484
15/6.pickle,1,0,0.4885847568511963
15/14.pickle,1,0,0.5122108459472656
15/31.pickle,1,0,0.5233180522918701
15/57.pickle,1,0,0.518927812576294
15/81.pickle,1,0,0.574181079864502
15/80.pickle,1,0,0.5096900463104248
15/7.pickle,1,0,0.6462500095367432
15/74.pickle,1,0,0.4930369853973388
15/67.pickle,1,0,0.533301830291748
15/94.pickle,1,0,0.4798007011413574
15/97.pickle,1,0,0.6263649463653564
15/77.pickle,1,0,0.5401160717010498
15/4.pickle,1,0,0.5254788398742676
15/13.pickle,1,0,0.5005228519439697
15/79.pickle,1,0,0.4943056106567383
15/18.pickle,1,0,0.5531871318817139
15/99.pickle,1,0,0.5575098991394043
15/23.pickle,1,0,0.5171270370483398
15/54.pickle,1,0,0.4891469478607178
15/83.pickle,1,0,0.5980050563812256
15/22.pickle,1,0,0.5372271537780762
15/91.pickle,1,0,0.4950752258300781
15/16.pickle,1,0,0.773090124130249
15/88.pickle,1,0,0.692314863204956
15/44.pickle,1,0,0.4932436943054199
15/41.pickle,1,0,0.5426838397979736
15/15.pickle,1,0,0.654911994934082
15/93.pickle,1,0,0.6797261238098145
15/92.pickle,1,0,0.4670948982238769
15/69.pickle,1,0,0.4539530277252197
15/45.pickle,1,0,0.4720041751861572
15/56.pickle,1,0,0.471013069152832
15/43.pickle,1,0,0.503770112991333
15/19.pickle,1,0,0.4981799125671386
15/21.pickle,1,0,0.4736530780792236
15/37.pickle,1,0,0.421964168548584
15/38.pickle,1,0,0.4991838932037353
15/11.pickle,1,0,0.4330191612243652
15/61.pickle,1,0,0.3825509548187256
15/24.pickle,1,0,0.3647689819335937
