File path,Nodes visited,Heap size,Time
45/0.pickle,1000000,2738692,60.0
45/1.pickle,1000000,2684669,60.0
45/2.pickle,1000000,2723424,60.0
45/3.pickle,1000000,2704801,60.0
45/4.pickle,1000000,2706438,60.0
45/5.pickle,1000000,2734737,60.0
45/6.pickle,1000000,2729078,60.0
45/7.pickle,1000000,2689673,60.0
45/8.pickle,1000000,2723574,60.0
45/9.pickle,1000000,2659773,60.0
45/10.pickle,1000000,2695056,60.0
45/11.pickle,1000000,2703196,60.0
45/12.pickle,1000000,2700793,60.0
45/13.pickle,1000000,2715414,60.0
45/14.pickle,1000000,2707066,60.0
45/15.pickle,1000000,2684655,60.0
45/16.pickle,1000000,2684460,60.0
45/17.pickle,1000000,2692388,60.0
45/18.pickle,1000000,2716717,60.0
45/19.pickle,1000000,2690530,60.0
45/20.pickle,1000000,2661001,60.0
45/21.pickle,1000000,2649850,60.0
45/22.pickle,1000000,2670361,60.0
45/23.pickle,1000000,2696808,60.0
45/24.pickle,1000000,2663456,60.0
45/25.pickle,1000000,2701818,60.0
45/26.pickle,1000000,2730968,60.0
45/27.pickle,1000000,2687165,60.0
45/28.pickle,1000000,2723526,60.0
45/29.pickle,1000000,2717250,60.0
45/30.pickle,1000000,2678045,60.0
45/31.pickle,1000000,2674291,60.0
45/32.pickle,1000000,2737552,60.0
45/33.pickle,1000000,2707355,60.0
45/34.pickle,1000000,2120306,46.413373947143555
45/35.pickle,1000000,2708038,60.0
45/36.pickle,1000000,2691373,60.0
45/37.pickle,1000000,2695655,60.0
45/38.pickle,1000000,2710495,60.0
45/39.pickle,1000000,2705725,60.0
45/40.pickle,1000000,2709073,60.0
45/41.pickle,1000000,2705675,60.0
45/42.pickle,1000000,2710865,60.0
45/43.pickle,1000000,2683426,60.0
45/44.pickle,1000000,2718604,60.0
45/45.pickle,1000000,2692589,60.0
45/46.pickle,1000000,2718703,60.0
45/47.pickle,1000000,2693856,60.0
45/48.pickle,1000000,2679968,60.0
45/49.pickle,1000000,2724677,60.0
45/50.pickle,1000000,2730032,60.0
45/51.pickle,1000000,2742180,60.0
45/52.pickle,1000000,2720626,60.0
45/53.pickle,1000000,2720731,60.0
45/54.pickle,1000000,2680818,60.0
45/55.pickle,1000000,2682138,60.0
45/56.pickle,1000000,2700695,60.0
45/57.pickle,1000000,2689280,60.0
45/58.pickle,1000000,2713066,60.0
45/59.pickle,1000000,2672867,60.0
45/60.pickle,1000000,2724557,60.0
45/61.pickle,1000000,2688167,60.0
45/62.pickle,1000000,2678107,60.0
45/63.pickle,1000000,2732617,60.0
45/64.pickle,1000000,2690655,60.0
45/65.pickle,1000000,2697658,60.0
45/66.pickle,1000000,2663602,60.0
45/67.pickle,1000000,2712461,60.0
45/68.pickle,1000000,2705146,60.0
45/69.pickle,1000000,2700570,60.0
45/70.pickle,1000000,2700498,60.0
45/71.pickle,1000000,2685296,60.0
45/72.pickle,1000000,2695813,60.0
45/73.pickle,1000000,2711132,60.0
45/74.pickle,1000000,2722371,60.0
45/75.pickle,1000000,2702714,60.0
45/76.pickle,1000000,2735529,60.0
45/77.pickle,1000000,2713367,60.0
45/78.pickle,1000000,2717228,60.0
45/79.pickle,1000000,2698192,60.0
45/80.pickle,1000000,2716372,60.0
45/81.pickle,1000000,2686055,60.0
45/82.pickle,1000000,2709441,60.0
45/83.pickle,1000000,2714027,60.0
45/84.pickle,1000000,2703905,60.0
45/85.pickle,1000000,2720271,60.0
45/86.pickle,1000000,2730160,60.0
45/87.pickle,1000000,2699365,60.0
45/88.pickle,1000000,2668771,60.0
45/89.pickle,1000000,2711269,60.0
45/90.pickle,1000000,2663091,60.0
45/91.pickle,1000000,2696466,60.0
45/92.pickle,1000000,2735984,60.0
45/93.pickle,1000000,2692761,60.0
45/94.pickle,1000000,2686752,60.0
45/95.pickle,1000000,2727320,60.0
45/96.pickle,1000000,2731482,60.0
45/97.pickle,1000000,2723943,60.0
45/98.pickle,1000000,2715096,60.0
45/99.pickle,1000000,2706117,60.0
