File path,Nodes visited,Heap size,Time
85/0.pickle,1000000,2689417,60
85/1.pickle,1000000,2696789,60
85/2.pickle,1000000,2674693,60
85/3.pickle,1000000,2636883,60
85/4.pickle,1000000,2668615,60
85/5.pickle,1000000,2655660,60
85/6.pickle,1000000,2672897,60
85/7.pickle,1000000,2669707,60
85/8.pickle,1000000,2657243,60
85/9.pickle,1000000,2711361,60
85/10.pickle,1000000,2664904,60
85/11.pickle,1000000,2709002,60
85/12.pickle,1000000,2692516,60
85/13.pickle,1000000,2701251,60
85/14.pickle,1000000,2694404,60
85/15.pickle,1000000,2706070,60
85/16.pickle,1000000,2659773,60
85/17.pickle,1000000,2693570,60
85/18.pickle,1000000,2667565,60
85/19.pickle,1000000,2712932,60
85/20.pickle,1000000,2672434,60
85/21.pickle,1000000,2713897,60
85/22.pickle,1000000,2709454,60
85/23.pickle,1000000,2682594,60
85/24.pickle,1000000,2731029,60
85/25.pickle,1000000,2710167,60
85/26.pickle,1000000,2675008,60
85/27.pickle,1000000,2719189,60
85/28.pickle,1000000,2720161,60
85/29.pickle,1000000,2660882,60
85/30.pickle,1000000,2677503,60
85/31.pickle,1000000,2708074,60
85/32.pickle,1000000,2692420,60
85/33.pickle,1000000,2696041,60
85/34.pickle,1000000,2659192,60
85/35.pickle,1000000,2676831,60
85/36.pickle,1000000,2703311,60
85/37.pickle,1000000,2694843,60
85/38.pickle,1000000,2694474,60
85/39.pickle,1000000,2690214,60
85/40.pickle,1000000,2725078,60
85/41.pickle,1000000,2703562,60
85/42.pickle,1000000,2669198,60
85/43.pickle,1000000,2676522,60
85/44.pickle,1000000,2726902,60
85/45.pickle,1000000,2700244,60
85/46.pickle,1000000,2709621,60
85/47.pickle,1000000,2698238,60
85/48.pickle,1000000,2676309,60
85/49.pickle,1000000,2704490,60
85/50.pickle,1000000,2680242,60
85/51.pickle,1000000,2716788,60
85/52.pickle,1000000,2710926,60
85/53.pickle,1000000,2687910,60
85/54.pickle,1000000,2735435,60
85/55.pickle,1000000,2699175,60
85/56.pickle,1000000,2740565,60
85/57.pickle,1000000,2710656,60
85/58.pickle,1000000,2717078,60
85/59.pickle,1000000,2684001,60
85/60.pickle,1000000,2690426,60
85/61.pickle,1000000,2716891,60
85/62.pickle,1000000,2715231,60
85/63.pickle,1000000,2717503,60
85/64.pickle,1000000,2652669,60
85/65.pickle,1000000,2663150,60
85/66.pickle,1000000,2699032,60
85/67.pickle,1000000,2686755,60
85/68.pickle,1000000,2693123,60
85/69.pickle,1000000,2695462,60
85/70.pickle,1000000,2724969,60
85/71.pickle,1000000,2687792,60
85/72.pickle,1000000,2716264,60
85/73.pickle,1000000,2495150,60
85/74.pickle,1000000,1276383,60
85/75.pickle,1000000,2000667,60
85/76.pickle,1000000,485442,60
85/77.pickle,1000000,1389646,60
85/78.pickle,1000000,1443959,60
85/79.pickle,1000000,1440015,60
85/80.pickle,1000000,1997495,60
85/81.pickle,1000000,1935075,60
85/82.pickle,1000000,1933537,60
85/83.pickle,1000000,1902761,60
85/84.pickle,1000000,1899207,60
85/85.pickle,1000000,1875080,60
85/86.pickle,1000000,884071,60
85/87.pickle,1000000,579696,60
85/88.pickle,1000000,567670,60
85/89.pickle,1000000,579431,60
85/90.pickle,1000000,576887,60
85/91.pickle,1000000,573265,60
85/92.pickle,1000000,573206,60
85/93.pickle,1000000,579814,60
85/94.pickle,1000000,485780,60
85/95.pickle,1000000,1888403,60
85/96.pickle,1000000,1899481,60
85/97.pickle,1000000,1892344,60
85/98.pickle,1000000,1126625,60
85/99.pickle,1000000,574104,60
