File path,Nodes visited,Heap size,Time
40/0.pickle,1000000,2659729,60.0
40/1.pickle,1000000,2663048,60.0
40/2.pickle,1000000,2654236,60.0
40/3.pickle,1000000,2671045,60.0
40/4.pickle,1000000,2654162,60.0
40/5.pickle,1000000,2702586,60.0
40/6.pickle,1000000,2664085,60.0
40/7.pickle,1000000,2563846,60.0
40/8.pickle,1000000,2632293,60.0
40/9.pickle,1000000,2604085,60.0
40/10.pickle,1000000,637555,13.195253133773804
40/11.pickle,1000000,2631401,60.0
40/12.pickle,1000000,2593442,60.0
40/13.pickle,1000000,2626446,60.0
40/14.pickle,1000000,2601887,60.0
40/15.pickle,1000000,2646326,60.0
40/16.pickle,1000000,2614300,60.0
40/17.pickle,1000000,2591284,60.0
40/18.pickle,1000000,2626116,60.0
40/19.pickle,1000000,2618322,60.0
40/20.pickle,1000000,2435527,60.0
40/21.pickle,1000000,1426233,31.413522005081177
40/22.pickle,1000000,2636632,60.0
40/23.pickle,1000000,2609867,60.0
40/24.pickle,1000000,2657588,60.0
40/25.pickle,1000000,2630844,60.0
40/26.pickle,1000000,2608365,60.0
40/27.pickle,1000000,2654950,60.0
40/28.pickle,1000000,2664085,60.0
40/29.pickle,1000000,2672479,60.0
40/30.pickle,1000000,2624953,60.0
40/31.pickle,1000000,2066879,46.4143660068512
40/32.pickle,1000000,2617289,60.0
40/33.pickle,1000000,2624895,60.0
40/34.pickle,1000000,2651542,60.0
40/35.pickle,1000000,2617354,60.0
40/36.pickle,1000000,2633392,60.0
40/37.pickle,1000000,2649103,60.0
40/38.pickle,1000000,2660825,60.0
40/39.pickle,1000000,2645292,60.0
40/40.pickle,1000000,2641647,60.0
40/41.pickle,1000000,2693270,60.0
40/42.pickle,1000000,2668848,60.0
40/43.pickle,1000000,2650239,60.0
40/44.pickle,1000000,2709972,60.0
40/45.pickle,1000000,2696444,60.0
40/46.pickle,1000000,2674477,60.0
40/47.pickle,1000000,2663832,60.0
40/48.pickle,1000000,2713867,60.0
40/49.pickle,1000000,2711624,60.0
40/50.pickle,1000000,2627799,60.0
40/51.pickle,1000000,2670633,60.0
40/52.pickle,1000000,2757319,60.0
40/53.pickle,1000000,2738931,60.0
40/54.pickle,1000000,2713442,60.0
40/55.pickle,1000000,2689267,60.0
40/56.pickle,1000000,2681195,60.0
40/57.pickle,1000000,2727449,60.0
40/58.pickle,1000000,2699836,60.0
40/59.pickle,1000000,2694585,60.0
40/60.pickle,1000000,2693467,60.0
40/61.pickle,1000000,2710323,60.0
40/62.pickle,1000000,2712629,60.0
40/63.pickle,1000000,2694306,60.0
40/64.pickle,1000000,2699469,60.0
40/65.pickle,1000000,2696030,60.0
40/66.pickle,1000000,2701490,60.0
40/67.pickle,1000000,2694132,60.0
40/68.pickle,1000000,2691204,60.0
40/69.pickle,1000000,2724902,60.0
40/70.pickle,1000000,2695539,60.0
40/71.pickle,1000000,2700173,60.0
40/72.pickle,1000000,2720348,60.0
40/73.pickle,1000000,2705072,60.0
40/74.pickle,1000000,2694133,60.0
40/75.pickle,1000000,2676439,60.0
40/76.pickle,1000000,2696883,60.0
40/77.pickle,1000000,2704065,60.0
40/78.pickle,1000000,2704930,60.0
40/79.pickle,1000000,2711405,60.0
40/80.pickle,1000000,2678844,60.0
40/81.pickle,1000000,2689294,60.0
40/82.pickle,1000000,2720393,60.0
40/83.pickle,1000000,2691118,60.0
40/84.pickle,1000000,2715407,60.0
40/85.pickle,1000000,2697013,60.0
40/86.pickle,1000000,2702528,60.0
40/87.pickle,1000000,2705309,60.0
40/88.pickle,1000000,2708613,60.0
40/89.pickle,1000000,2705057,60.0
40/90.pickle,1000000,2725910,60.0
40/91.pickle,1000000,2695732,60.0
40/92.pickle,1000000,2711742,60.0
40/93.pickle,1000000,2685917,60.0
40/94.pickle,1000000,2673995,60.0
40/95.pickle,1000000,2707084,60.0
40/96.pickle,1000000,2703471,60.0
40/97.pickle,1000000,2710218,60.0
40/98.pickle,1000000,2725977,60.0
40/99.pickle,1000000,2700231,60.0
