File path,Nodes visited,Heap size,Time
60/0.pickle,1000000,2656079,60
60/1.pickle,1000000,2673776,60
60/2.pickle,1000000,2671617,60
60/3.pickle,1000000,2688998,60
60/4.pickle,1000000,2666305,60
60/5.pickle,1000000,2672786,60
60/6.pickle,1000000,2680810,60
60/7.pickle,1000000,2690077,60
60/8.pickle,1000000,2655161,60
60/9.pickle,1000000,2705749,60
60/10.pickle,1000000,2692076,60
60/11.pickle,1000000,2656488,60
60/12.pickle,1000000,2681473,60
60/13.pickle,1000000,2691746,60
60/14.pickle,1000000,2691957,60
60/15.pickle,1000000,2676844,60
60/16.pickle,1000000,2677567,60
60/17.pickle,1000000,2704097,60
60/18.pickle,1000000,2699413,60
60/19.pickle,1000000,2659729,60
60/20.pickle,1000000,2709619,60
60/21.pickle,1000000,2687581,60
60/22.pickle,1000000,2690587,60
60/23.pickle,1000000,2698451,60
60/24.pickle,1000000,2708501,60
60/25.pickle,1000000,2657669,60
60/26.pickle,1000000,2687943,60
60/27.pickle,1000000,2684191,60
60/28.pickle,1000000,2674032,60
60/29.pickle,1000000,2665657,60
60/30.pickle,1000000,2674529,60
60/31.pickle,1000000,2705481,60
60/32.pickle,1000000,2682167,60
60/33.pickle,1000000,2754358,60
60/34.pickle,1000000,2723428,60
60/35.pickle,1000000,2663832,60
60/36.pickle,1000000,2682908,60
60/37.pickle,1000000,2692813,60
60/38.pickle,1000000,2679951,60
60/39.pickle,1000000,2676767,60
60/40.pickle,1000000,2686460,60
60/41.pickle,1000000,2698310,60
60/42.pickle,1000000,2701389,60
60/43.pickle,1000000,2700233,60
60/44.pickle,1000000,2712040,60
60/45.pickle,1000000,2701514,60
60/46.pickle,1000000,2707548,60
60/47.pickle,1000000,2731772,60
60/48.pickle,1000000,2689505,60
60/49.pickle,1000000,2693666,60
60/50.pickle,1000000,2693313,60
60/51.pickle,1000000,2732769,60
60/52.pickle,1000000,2688259,60
60/53.pickle,1000000,2682713,60
60/54.pickle,1000000,2707833,60
60/55.pickle,1000000,2709917,60
60/56.pickle,1000000,2687664,60
60/57.pickle,1000000,2705077,60
60/58.pickle,1000000,2710283,60
60/59.pickle,1000000,2670230,60
60/60.pickle,1000000,2669720,60
60/61.pickle,1000000,2724799,60
60/62.pickle,1000000,2707327,60
60/63.pickle,1000000,2681007,60
60/64.pickle,1000000,2605700,60
60/65.pickle,1000000,2677294,60
60/66.pickle,1000000,2671750,60
60/67.pickle,1000000,2715546,60
60/68.pickle,1000000,2659729,60
60/69.pickle,1000000,2656673,60
60/70.pickle,1000000,2711614,60
60/71.pickle,1000000,2697988,60
60/72.pickle,1000000,2654293,60
60/73.pickle,1000000,2690814,60
60/74.pickle,1000000,1955673,60
60/75.pickle,1000000,1350882,60
60/76.pickle,1000000,1989694,60
60/77.pickle,1000000,485462,60
60/78.pickle,1000000,1401979,60
60/79.pickle,1000000,1435457,60
60/80.pickle,1000000,1443104,60
60/81.pickle,1000000,1916899,60
60/82.pickle,1000000,1910505,60
60/83.pickle,1000000,1917993,60
60/84.pickle,1000000,1928500,60
60/85.pickle,1000000,1908828,60
60/86.pickle,1000000,1871534,60
60/87.pickle,1000000,891371,60
60/88.pickle,1000000,582776,60
60/89.pickle,1000000,581188,60
60/90.pickle,1000000,570222,60
60/91.pickle,1000000,574826,60
60/92.pickle,1000000,574318,60
60/93.pickle,1000000,569160,60
60/94.pickle,1000000,570541,60
60/95.pickle,1000000,485442,60
60/96.pickle,1000000,1875150,60
60/97.pickle,1000000,1906967,60
60/98.pickle,1000000,1909509,60
60/99.pickle,1000000,1145428,60
