File path,Nodes visited,Heap size,Time
30/0.pickle,1000000,2714629,60.0
30/1.pickle,1000000,2653251,60.0
30/2.pickle,1000000,2675012,60.0
30/3.pickle,1000000,2683848,60.0
30/4.pickle,1000000,2706830,60.0
30/5.pickle,1000000,2697206,60.0
30/6.pickle,1000000,2697071,60.0
30/7.pickle,1000000,2668878,60.0
30/8.pickle,1000000,2657669,60.0
30/9.pickle,1000000,2669199,60.0
30/10.pickle,1000000,2670562,60.0
30/11.pickle,1000000,2688227,60.0
30/12.pickle,1000000,2682703,60.0
30/13.pickle,1000000,2709323,60.0
30/14.pickle,1000000,1477281,32.90778088569641
30/15.pickle,1000000,2704882,60.0
30/16.pickle,1000000,2706941,60.0
30/17.pickle,911258,442780,9.051478862762451
30/18.pickle,1000000,2679277,60.0
30/19.pickle,1000000,2711097,60.0
30/20.pickle,1000000,2633793,60.0
30/21.pickle,1000000,2674949,60.0
30/22.pickle,1000000,2700790,60.0
30/23.pickle,1000000,2700933,60.0
30/24.pickle,1000000,2722548,60.0
30/25.pickle,1000000,2689143,60.0
30/26.pickle,1000000,2698426,60.0
30/27.pickle,1000000,2675088,60.0
30/28.pickle,1000000,2661943,60.0
30/29.pickle,1000000,2687975,60.0
30/30.pickle,1000000,2663372,60.0
30/31.pickle,1000000,2709660,60.0
30/32.pickle,1000000,1640888,35.61428713798523
30/33.pickle,1000000,2681527,60.0
30/34.pickle,1000000,2692725,60.0
30/35.pickle,1000000,2686810,60.0
30/36.pickle,1000000,2661258,60.0
30/37.pickle,1000000,2688047,60.0
30/38.pickle,1000000,2692249,60.0
30/39.pickle,1000000,2691186,60.0
30/40.pickle,1000000,2635467,60.0
30/41.pickle,1000000,2636163,60.0
30/42.pickle,1000000,2659575,60.0
30/43.pickle,1000000,2680224,60.0
30/44.pickle,1000000,2615449,60.0
30/45.pickle,1000000,2713428,60.0
30/46.pickle,1000000,2698208,60.0
30/47.pickle,1000000,2679622,60.0
30/48.pickle,1000000,2661118,60.0
30/49.pickle,1000000,2686843,60.0
30/50.pickle,1000000,2682620,60.0
30/51.pickle,1000000,2679149,60.0
30/52.pickle,1000000,2671611,60.0
30/53.pickle,1000000,2720995,60.0
30/54.pickle,1000000,2692073,60.0
30/55.pickle,1000000,2662525,60.0
30/56.pickle,1000000,2723497,60.0
30/57.pickle,1000000,2693507,60.0
30/58.pickle,1000000,2696386,60.0
30/59.pickle,1000000,2680267,60.0
30/60.pickle,1000000,2690330,60.0
30/61.pickle,1000000,2710400,60.0
30/62.pickle,1000000,2703517,60.0
30/63.pickle,1000000,2702079,60.0
30/64.pickle,1000000,2690838,60.0
30/65.pickle,1000000,1876870,42.41235589981079
30/66.pickle,1000000,2660825,60.0
30/67.pickle,1000000,2694014,60.0
30/68.pickle,1000000,1618951,35.26678824424744
30/69.pickle,1000000,2699848,60.0
30/70.pickle,1000000,2712984,60.0
30/71.pickle,1000000,2632085,60.0
30/72.pickle,1000000,2665903,60.0
30/73.pickle,1000000,2685726,60.0
30/74.pickle,1000000,2714240,60.0
30/75.pickle,1000000,2697017,60.0
30/76.pickle,1000000,2678779,60.0
30/77.pickle,1000000,2729764,60.0
30/78.pickle,1000000,2678792,60.0
30/79.pickle,1000000,2683404,60.0
30/80.pickle,1000000,2740900,60.0
30/81.pickle,1000000,2730051,60.0
30/82.pickle,1000000,2377823,52.72946810722351
30/83.pickle,1000000,2691409,60.0
30/84.pickle,1000000,2685690,60.0
30/85.pickle,1000000,1732259,38.657451152801514
30/86.pickle,1000000,2694402,60.0
30/87.pickle,1000000,2663113,60.0
30/88.pickle,1000000,1944680,43.13610410690307
30/89.pickle,1000000,2690122,60.0
30/90.pickle,1000000,2710761,60.0
30/91.pickle,1000000,2689932,60.0
30/92.pickle,1000000,2695788,60.0
30/93.pickle,1000000,2673414,60.0
30/94.pickle,1000000,2714762,60.0
30/95.pickle,1000000,2732453,60.0
30/96.pickle,1000000,2689338,60.0
30/97.pickle,1000000,2672562,60.0
30/98.pickle,1000000,2680404,60.0
30/99.pickle,1000000,2649877,60.0
