File path,Nodes visited,Heap size,Time
50/0.pickle,1000000,2708367,60
50/1.pickle,1000000,2688454,60
50/2.pickle,1000000,2709823,60
50/3.pickle,1000000,2696032,60
50/4.pickle,1000000,2703386,60
50/5.pickle,1000000,2740983,60
50/6.pickle,1000000,2738386,60
50/7.pickle,1000000,2680159,60
50/8.pickle,1000000,2682138,60
50/9.pickle,1000000,2706651,60
50/10.pickle,1000000,2682067,60
50/11.pickle,1000000,2700404,60
50/12.pickle,1000000,2720676,60
50/13.pickle,1000000,2671723,60
50/14.pickle,1000000,2670520,60
50/15.pickle,1000000,2726966,60
50/16.pickle,1000000,2718740,60
50/17.pickle,1000000,2717429,60
50/18.pickle,1000000,2698648,60
50/19.pickle,1000000,2734997,60
50/20.pickle,1000000,2703176,60
50/21.pickle,1000000,2689396,60
50/22.pickle,1000000,2689604,60
50/23.pickle,1000000,2690962,60
50/24.pickle,1000000,2700470,60
50/25.pickle,1000000,2683705,60
50/26.pickle,1000000,2722245,60
50/27.pickle,1000000,2705137,60
50/28.pickle,1000000,2699565,60
50/29.pickle,1000000,2686504,60
50/30.pickle,1000000,2691751,60
50/31.pickle,1000000,2707726,60
50/32.pickle,1000000,2679424,60
50/33.pickle,1000000,2703372,60
50/34.pickle,1000000,2702427,60
50/35.pickle,1000000,2706743,60
50/36.pickle,1000000,2705857,60
50/37.pickle,1000000,2705975,60
50/38.pickle,1000000,2681385,60
50/39.pickle,1000000,2716616,60
50/40.pickle,1000000,2698642,60
50/41.pickle,1000000,2686258,60
50/42.pickle,1000000,2654690,60
50/43.pickle,1000000,2738245,60
50/44.pickle,1000000,2669673,60
50/45.pickle,1000000,2713849,60
50/46.pickle,1000000,2700343,60
50/47.pickle,1000000,2735805,60
50/48.pickle,1000000,2764747,60
50/49.pickle,1000000,2762742,60
50/50.pickle,1000000,2681706,60
50/51.pickle,1000000,2737565,60
50/52.pickle,1000000,2727893,60
50/53.pickle,1000000,2747478,60
50/54.pickle,1000000,2749983,60
50/55.pickle,1000000,2756394,60
50/56.pickle,1000000,2713477,60
50/57.pickle,1000000,2757974,60
50/58.pickle,1000000,2737084,60
50/59.pickle,1000000,2752689,60
50/60.pickle,1000000,2753535,60
50/61.pickle,1000000,2737395,60
50/62.pickle,1000000,2769191,60
50/63.pickle,1000000,2751431,60
50/64.pickle,1000000,2766660,60
50/65.pickle,1000000,2755020,60
50/66.pickle,1000000,2724679,60
50/67.pickle,1000000,2755191,60
50/68.pickle,1000000,2762549,60
50/69.pickle,1000000,2737625,60
50/70.pickle,1000000,2769191,60
50/71.pickle,1000000,2770840,60
50/72.pickle,1000000,2770681,60
50/73.pickle,1000000,2724922,60
50/74.pickle,1000000,2758720,60
50/75.pickle,1000000,2757671,60
50/76.pickle,1000000,2766676,60
50/77.pickle,1000000,2751639,60
50/78.pickle,1000000,2766056,60
50/79.pickle,1000000,2764747,60
50/80.pickle,1000000,2738826,60
50/81.pickle,1000000,2746188,60
50/82.pickle,1000000,2769191,60
50/83.pickle,1000000,2743734,60
50/84.pickle,1000000,2779311,60
50/85.pickle,1000000,2766210,60
50/86.pickle,1000000,2770681,60
50/87.pickle,1000000,2764747,60
50/88.pickle,1000000,2755917,60
50/89.pickle,1000000,2770628,60
50/90.pickle,1000000,2770628,60
50/91.pickle,1000000,2762970,60
50/92.pickle,1000000,2752274,60
50/93.pickle,1000000,2770681,60
50/94.pickle,1000000,2764137,60
50/95.pickle,1000000,2757536,60
50/96.pickle,1000000,2766781,60
50/97.pickle,1000000,2731023,60
50/98.pickle,1000000,2760246,60
50/99.pickle,1000000,2716737,60
