File path,Nodes visited,Heap size,Time
25/0.pickle,1000000,2707598,60.0
25/1.pickle,1000000,2750981,60.0
25/2.pickle,1000000,2655639,60.0
25/3.pickle,1000000,2706816,60.0
25/4.pickle,1000000,2701026,60.0
25/5.pickle,1000000,2725813,60.0
25/6.pickle,1000000,2730629,60.0
25/7.pickle,37659,18804,0.2972559928894043
25/8.pickle,1000000,2713162,60.0
25/9.pickle,1000000,2744650,60.0
25/10.pickle,1000000,819654,17.027053833007812
25/11.pickle,1000000,2761107,60.0
25/12.pickle,1000000,2735648,60.0
25/13.pickle,1000000,2727057,60.0
25/14.pickle,1000000,2665761,60.0
25/15.pickle,1000000,2654220,60.0
25/16.pickle,1000000,2691014,60.0
25/17.pickle,1000000,2652745,60.0
25/18.pickle,1000000,961809,20.41447925567627
25/19.pickle,1000000,831819,17.200138807296753
25/20.pickle,1000000,2484883,56.44593381881714
25/21.pickle,108616,53906,0.8656501770019531
25/22.pickle,1000000,2547788,57.475330114364624
25/23.pickle,1000000,2682568,60.0
25/24.pickle,1000000,2712836,60.0
25/25.pickle,1000000,2711966,60.0
25/26.pickle,1000000,2643599,60.0
25/27.pickle,1000000,1165384,25.345596075057983
25/28.pickle,1000000,2714654,60.0
25/29.pickle,1000000,2679192,60.0
25/30.pickle,1000000,2665148,60.0
25/31.pickle,1000000,565001,11.658400058746338
25/32.pickle,1000000,2696329,60.0
25/33.pickle,1000000,728797,15.095637798309326
25/34.pickle,1000000,2718190,60.0
25/35.pickle,1000000,650639,13.51508092880249
25/36.pickle,1000000,1137935,24.514046907424927
25/37.pickle,1000000,2705382,60.0
25/38.pickle,122529,60560,1.1478469371795654
25/39.pickle,1000000,2355822,52.1045777797699
25/40.pickle,1000000,2691165,60.0
25/41.pickle,1000000,2683421,60.0
25/42.pickle,1000000,2654720,60.0
25/43.pickle,1000000,863339,19.041091918945312
25/44.pickle,1000000,2709588,60.0
25/45.pickle,1000000,2680947,60.0
25/46.pickle,1000000,2696448,60.0
25/47.pickle,1000000,2709960,60.0
25/48.pickle,1000000,2671382,60.0
25/49.pickle,1000000,841973,17.590959072113037
25/50.pickle,1000000,2685334,60.0
25/51.pickle,1000000,2299910,51.21510195732117
25/52.pickle,1000000,2705857,60.0
25/53.pickle,1000000,2701055,60.0
25/54.pickle,1000000,2116482,46.35731911659241
25/55.pickle,1000000,2715402,60.0
25/56.pickle,88653,44004,0.6644659042358398
25/57.pickle,1000000,2711307,60.0
25/58.pickle,1000000,2719642,60.0
25/59.pickle,1000000,2730372,60.0
25/60.pickle,1000000,2722007,60.0
25/61.pickle,1000000,2697769,60.0
25/62.pickle,1000000,752240,16.486801147460938
25/63.pickle,1000000,2742947,60.0
25/64.pickle,1000000,2733485,60.0
25/65.pickle,1000000,2294122,51.62170076370239
25/66.pickle,1000000,2681609,60.0
25/67.pickle,619735,301995,6.1709630489349365
25/68.pickle,1000000,2722864,60.0
25/69.pickle,1000000,1100707,24.10132598876953
25/70.pickle,123016,60902,0.9403090476989746
25/71.pickle,1000000,2688013,60.0
25/72.pickle,1000000,2690958,60.0
25/73.pickle,110004,54470,0.8539409637451172
25/74.pickle,1000000,2734397,60.0
25/75.pickle,1000000,2736614,60.0
25/76.pickle,1000000,2710698,60.0
25/77.pickle,1000000,2677209,60.0
25/78.pickle,37281,18612,0.2637271881103515
25/79.pickle,1000000,769877,16.324606895446777
25/80.pickle,1000000,2702075,60.0
25/81.pickle,1000000,2687372,60.0
25/82.pickle,1000000,2699751,60.0
25/83.pickle,1000000,2677330,60.0
25/84.pickle,1000000,2672570,60.0
25/85.pickle,1000000,2688040,60.0
25/86.pickle,1000000,2705463,60.0
25/87.pickle,1000000,2668228,60.0
25/88.pickle,1000000,712554,15.04408597946167
25/89.pickle,1000000,2711257,60.0
25/90.pickle,1000000,2679089,60.0
25/91.pickle,351212,172151,3.192110061645508
25/92.pickle,1000000,2642408,60.0
25/93.pickle,1000000,650472,13.85220980644226
25/94.pickle,110686,54805,0.8844618797302246
25/95.pickle,1000000,557674,11.249829053878784
25/96.pickle,1000000,2695938,60.0
25/97.pickle,1000000,957667,20.336822748184204
25/98.pickle,1000000,2663561,60.0
25/99.pickle,1000000,2682476,60.0
