File path,Nodes visited,Max heap size,Time
45/56.pickle,426,209,0.6807088851928711
45/45.pickle,5491,2684,1.5893230438232422
45/17.pickle,331,169,0.6854732036590576
45/27.pickle,15974,7695,3.764547109603882
45/75.pickle,39,20,0.5116798877716064
45/18.pickle,585,290,0.6912221908569336
45/89.pickle,1397,681,0.9166440963745116
45/20.pickle,1726,847,1.0148680210113523
45/0.pickle,971,481,0.953333854675293
45/36.pickle,5707,2698,1.7427587509155271
45/24.pickle,2460,1147,1.0969438552856443
45/93.pickle,430,216,0.7053990364074707
45/61.pickle,34471,16552,7.435425043106079
45/98.pickle,1160,577,0.793874979019165
45/49.pickle,1084,548,0.8723199367523193
45/92.pickle,860,433,0.836676836013794
45/81.pickle,1781,860,0.900996208190918
45/28.pickle,1857,918,1.1229441165924072
45/67.pickle,28262,13484,6.674320220947266
45/19.pickle,1355,656,0.8824930191040039
45/23.pickle,407,209,0.6484379768371582
45/90.pickle,499,245,0.6846809387207031
45/46.pickle,4102,2015,1.4466087818145752
45/66.pickle,4192,1976,1.324226140975952
45/60.pickle,5633,2736,1.938154935836792
45/3.pickle,4210,2044,1.374274730682373
45/7.pickle,6606,3242,1.7665951251983645
45/85.pickle,470,234,0.6696228981018066
45/88.pickle,872,431,0.7570550441741943
45/51.pickle,1018,510,0.8039329051971436
45/6.pickle,122,57,0.6820440292358398
45/4.pickle,14070,6757,3.484480857849121
45/64.pickle,9514,4656,2.346656084060669
45/22.pickle,8283,4091,2.183487892150879
45/10.pickle,191,92,0.628655195236206
45/29.pickle,6334,3099,1.854365348815918
45/73.pickle,8749,4361,2.3729090690612793
45/39.pickle,2194,1089,0.9918868541717528
45/25.pickle,478,236,0.8381860256195068
45/30.pickle,15302,7283,4.079935312271118
45/15.pickle,1890,946,0.9738566875457764
45/33.pickle,427,210,0.7145698070526123
45/48.pickle,1569,764,1.0878891944885254
45/8.pickle,1761,853,0.9584660530090332
45/58.pickle,3757,1852,1.3057630062103271
45/32.pickle,804,405,0.9307262897491456
45/35.pickle,20,12,0.551598072052002
45/21.pickle,826,408,0.7511000633239746
45/83.pickle,98,48,0.6397230625152588
45/78.pickle,9894,4760,2.491237163543701
45/14.pickle,1437,704,1.1750741004943848
45/47.pickle,11975,5781,3.1174769401550293
45/53.pickle,636,298,0.7162039279937744
45/44.pickle,4666,2276,1.790436029434204
45/65.pickle,275,138,0.6209771633148193
45/11.pickle,1177,587,0.9192497730255128
45/69.pickle,310,154,0.8320698738098145
45/13.pickle,3766,1813,1.3298871517181396
45/80.pickle,125,66,0.6805460453033447
45/57.pickle,67019,32615,13.84958004951477
45/79.pickle,8282,4022,2.129664897918701
45/68.pickle,117,59,0.6189091205596924
45/59.pickle,128,65,0.763383150100708
45/41.pickle,4144,2041,1.3560822010040283
45/2.pickle,36,19,0.5150489807128906
45/12.pickle,7008,3390,2.0803990364074707
45/76.pickle,32021,15364,6.846286773681641
45/50.pickle,7516,3684,2.14593505859375
45/97.pickle,3629,1824,1.3034272193908691
45/95.pickle,387,196,0.6776487827301025
45/84.pickle,1252,616,0.7855899333953857
45/37.pickle,18103,8839,4.211411952972412
45/40.pickle,88,45,0.6043379306793213
45/91.pickle,96948,45122,20.928282976150513
45/62.pickle,390,198,0.7459878921508789
45/54.pickle,1096,533,0.8295540809631348
45/26.pickle,37,20,0.4782519340515136
45/94.pickle,2420,1199,1.0193109512329102
45/70.pickle,340,167,0.8669369220733643
45/71.pickle,2045,1011,1.2280480861663818
45/34.pickle,2,1,0.5183348655700684
45/82.pickle,4334,2140,1.4464828968048096
45/87.pickle,1097,532,0.9097630977630616
45/38.pickle,4800,2270,1.5624001026153564
45/77.pickle,6863,3364,2.07357120513916
45/52.pickle,309,154,0.6828069686889648
45/72.pickle,424,211,0.6645770072937012
45/43.pickle,1016,509,0.9422330856323242
45/86.pickle,14414,7112,3.348827123641968
45/5.pickle,7552,3750,1.889185667037964
45/99.pickle,131,66,0.5422189235687256
45/1.pickle,508,253,0.6694760322570801
45/9.pickle,4334,2099,1.2152299880981443
45/96.pickle,253,122,0.5594291687011719
45/74.pickle,4414,2159,1.1378328800201416
45/42.pickle,1877,910,0.7560923099517822
45/31.pickle,1223,606,0.604485034942627
45/16.pickle,109,56,0.4858808517456054
45/63.pickle,2501,1222,0.7499799728393555
45/55.pickle,22209,10619,3.3844921588897705
