95/64.pickle,60946,28549,14.459331750869751
95/59.pickle,37181,18163,8.010982275009155
95/35.pickle,25284,12231,5.6946961879730225
95/78.pickle,57001,27308,12.074566841125488
95/1.pickle,10235,4992,2.7365503311157227
95/73.pickle,134500,63787,27.869468927383423
95/10.pickle,9226,4530,2.218926191329956
95/6.pickle,15430,7457,3.84709095954895
95/85.pickle,20241,9927,4.642149209976196
95/29.pickle,71929,33844,15.968086004257202
95/48.pickle,7645,3793,2.0898287296295166
95/32.pickle,40227,19383,8.372858047485352
95/54.pickle,132440,63722,27.222599029541016
95/92.pickle,15945,7803,3.652445077896118
95/97.pickle,48237,23245,10.154733180999756
95/69.pickle,40933,19749,9.197109937667847
95/70.pickle,106272,51270,22.08455491065979
95/0.pickle,14721,7256,3.3376410007476807
95/83.pickle,91642,44685,18.899691104888916
95/82.pickle,127633,59424,27.41193175315857
95/21.pickle,963333,454741,203.57210302352905
95/40.pickle,435986,202926,91.90299916267395
95/93.pickle,231050,110917,48.309860944747925
95/51.pickle,45587,21146,10.024799108505249
95/91.pickle,391402,187361,81.5334677696228
95/71.pickle,205591,98578,47.3937931060791
95/42.pickle,60928,28916,12.40020489692688
95/94.pickle,250594,118749,53.09360218048096
95/75.pickle,28463,13595,6.099630832672119
95/15.pickle,21898,10496,5.054028034210205
95/41.pickle,70,37,0.533200740814209
95/86.pickle,25659,12400,5.873265266418457
95/46.pickle,28466,13511,6.19374418258667
95/80.pickle,23482,11248,5.166730165481567
95/45.pickle,272164,130197,56.636687994003296
95/43.pickle,16598,8018,3.8333792686462402
95/81.pickle,359096,170435,76.48074126243591
95/88.pickle,2470,1215,1.0795578956604004
95/28.pickle,59076,28105,14.276832103729248
95/68.pickle,37586,17819,7.703399896621704
95/57.pickle,7477,3579,1.9994161128997803
95/4.pickle,64689,30510,13.454117059707642
95/34.pickle,384296,185941,80.603022813797
95/89.pickle,332064,153960,69.8971312046051
95/27.pickle,165434,79970,35.37930488586426
95/50.pickle,38012,18086,8.585604190826416
95/9.pickle,14089,6767,3.4999170303344727
95/56.pickle,4310,2094,1.4358928203582764
95/62.pickle,48057,22910,9.940224170684814
95/58.pickle,110581,52294,22.897987127304077
95/77.pickle,80828,38965,16.98008918762207
95/60.pickle,15093,7155,3.595662832260132
95/36.pickle,105966,51518,21.714481115341187
95/17.pickle,24213,11628,5.333513021469116
95/24.pickle,82441,39215,17.27401089668274
95/7.pickle,30065,14416,6.869923114776611
95/52.pickle,3301,1617,1.2606730461120605
95/87.pickle,120644,57802,24.65704607963562
95/44.pickle,31343,15052,6.847058057785034
95/12.pickle,3181,1545,1.2443220615386963
95/20.pickle,85088,40648,18.043126106262207
95/99.pickle,111007,53659,23.900970935821533
95/72.pickle,480278,228869,103.30579996109009
95/67.pickle,3139,1506,1.1602411270141602
95/55.pickle,151701,72530,32.53169798851013
95/98.pickle,307940,145796,64.95552110671997
95/33.pickle,863855,405234,178.37027025222778
95/65.pickle,87740,41337,18.42752695083618
95/74.pickle,5558,2748,1.7729198932647705
95/13.pickle,443,220,0.6729400157928467
95/11.pickle,26601,13026,5.900410175323486
95/95.pickle,30954,15107,6.831943988800049
95/63.pickle,263242,126265,55.02161002159119
95/31.pickle,147538,71491,30.44044589996338
95/14.pickle,1953,976,1.1716530323028564
95/18.pickle,18758,9035,4.257745027542114
95/53.pickle,165842,77941,35.441068172454834
95/37.pickle,1224,605,0.7877790927886963
95/49.pickle,83105,39292,17.543055772781372
95/47.pickle,141771,67410,29.495529890060425
95/61.pickle,7256,3544,1.9803099632263184
95/26.pickle,54225,24934,11.457340240478516
95/90.pickle,2362,1148,1.114880084991455
95/38.pickle,57144,27528,12.111584901809692
95/84.pickle,37696,17972,8.453720808029175
95/3.pickle,6032,2922,2.0868029594421387
95/39.pickle,20360,9838,4.652679920196533
95/30.pickle,29730,14306,6.505392074584961
95/2.pickle,50178,24174,10.540037870407104
95/22.pickle,108500,50974,22.98947501182556
95/76.pickle,368511,175287,76.6348831653595
95/96.pickle,212100,99424,44.2959098815918
95/25.pickle,42777,20399,8.708877086639404
95/16.pickle,13735,6542,2.9368209838867188
95/19.pickle,449932,212216,78.9134578704834
95/8.pickle,85136,41070,15.124892950057983
95/66.pickle,13898,6835,2.2401838302612305
95/5.pickle,75322,36385,10.730973243713379
95/23.pickle,309007,142419,43.34221911430359
95/79.pickle,529455,249741,73.68607306480408
