states_explored,heap_size,time
109,57,0.026108264923095703
4434,2126,0.94126296043396
650,326,0.13184714317321777
71,38,0.010894060134887695
82,44,0.016387939453125
3940,1861,0.8602466583251953
757,377,0.15625810623168945
876,436,0.1875169277191162
671,334,0.11240124702453613
3955,1858,0.8453369140625
27,14,0.0037620067596435547
1841,895,0.38702917098999023
458,234,0.06940603256225586
21,12,0.0027511119842529297
286,141,0.055002689361572266
4975,2384,1.0712289810180664
4318,2053,0.8158447742462158
42,21,0.009521961212158203
947,467,0.18421101570129395
1284,617,0.23944377899169922
3987,1900,0.7743129730224609
19,10,0.005392789840698242
543,269,0.13238883018493652
100,55,0.015759944915771484
191,98,0.031203031539916992
71,36,0.01176595687866211
259,128,0.05293703079223633
121,59,0.021759986877441406
1526,764,0.34884214401245117
260,129,0.04655790328979492
1205,600,0.23663592338562012
11926,5723,2.3008768558502197
1095,530,0.169356107711792
515,247,0.08878207206726074
2108,1023,0.4037342071533203
25,14,0.009218215942382812
15,9,0.0017862319946289062
618,308,0.12448000907897949
17,9,0.0026590824127197266
1706,836,0.31498122215270996
1011,501,0.18813514709472656
88,47,0.02296614646911621
89,48,0.0161130428314209
2429,1195,0.4811439514160156
687,341,0.18428277969360352
12,8,0.0016300678253173828
3469,1699,0.6855952739715576
3762,1781,0.7917768955230713
1333,656,0.29288792610168457
540,274,0.09688591957092285
441,223,0.08660292625427246
55,30,0.007421970367431641
330,170,0.06190991401672363
333,169,0.0589752197265625
1168,583,0.23386383056640625
7240,3378,1.5233409404754639
62598,28482,13.88147521018982
1438,690,0.26353001594543457
1786,892,0.3229100704193115
545,266,0.11600422859191895
5529,2563,1.115199089050293
2476,1217,0.43424391746520996
8,4,0.0010609626770019531
1248,613,0.42679905891418457
7344,3427,1.623150110244751
2845,1397,0.563478946685791
112,58,0.022382020950317383
2951,1446,0.5702040195465088
63090,28734,13.21125078201294
78,42,0.010681867599487305
1412,692,0.28626275062561035
5396,2565,1.057197093963623
63916,29104,13.11474609375
4050,1927,0.7777979373931885
6795,3262,1.2733938694000244
1915,938,0.3681960105895996
968,478,0.1609649658203125
2441,1191,0.47695183753967285
42,23,0.006312131881713867
67,33,0.010512828826904297
6375,3073,1.2397561073303223
488,250,0.09380888938903809
67813,30892,14.03406286239624
156,78,0.03301191329956055
29,16,0.006426095962524414
25,13,0.003231048583984375
2558,1249,0.5188217163085938
82,44,0.011455059051513672
60,31,0.01067209243774414
935,472,0.17804789543151855
230,116,0.052194833755493164
7805,3733,1.7127540111541748
38,19,0.006691932678222656
664,319,0.13009309768676758
21232,10149,4.737189769744873
37,19,0.014105796813964844
1095,537,0.25507402420043945
170,86,0.03340792655944824
924,466,0.20233392715454102
1771,852,0.3650791645050049
129,70,0.026913881301879883
5101,2413,1.011997938156128
62912,28708,13.251655101776123
5016,2419,0.96626877784729
584,290,0.10596013069152832
6345,3040,1.2504279613494873
534,256,0.10840988159179688
118,65,0.033885955810546875
3677,1791,0.752500057220459
41137,19279,9.37968897819519
1580,781,0.3825373649597168
14134,6640,3.2013449668884277
4626,2217,0.9209868907928467
83,45,0.013365983963012695
112,59,0.033956050872802734
294,150,0.05018115043640137
47,24,0.008222103118896484
44302,21298,9.00997805595398
1412,698,0.2873706817626953
111,57,0.02899789810180664
2421,1175,0.43485283851623535
1230,594,0.2780458927154541
849,433,0.2606370449066162
613,311,0.16080212593078613
701,353,0.1702718734741211
229,113,0.06160712242126465
974,483,0.2117140293121338
107,57,0.026298999786376953
4522,2202,0.9019548892974854
64,34,0.008770227432250977
113,62,0.015358924865722656
1734,868,0.33647608757019043
15,9,0.0018138885498046875
89,47,0.013067960739135742
1065,530,0.19420790672302246
671,333,0.1290440559387207
3999,1901,0.8480420112609863
442,228,0.09234189987182617
485,248,0.09050297737121582
6216,2993,1.2047977447509766
67,35,0.014806985855102539
535,272,0.0991511344909668
931,469,0.18654680252075195
25,15,0.0036721229553222656
60784,27577,12.820730924606323
2050,1001,0.38902711868286133
1407,692,0.2826559543609619
90,49,0.01250004768371582
368,190,0.06114816665649414
54,31,0.007033109664916992
166,87,0.026549100875854492
338,166,0.07640409469604492
125,62,0.025949954986572266
137,69,0.020846128463745117
281,144,0.05353879928588867
43635,20671,8.91744089126587
90050,41620,18.552833080291748
4531,2145,0.8972258567810059
547,277,0.10238313674926758
629,314,0.13307595252990723
68453,31403,14.177220821380615
61,32,0.011185169219970703
46,25,0.013927936553955078
153,79,0.028692007064819336
21,13,0.0038878917694091797
114,57,0.033746957778930664
100,54,0.02510809898376465
1987,955,0.6402420997619629
101,55,0.017607927322387695
688,340,0.16261816024780273
1318,647,0.281872034072876
473,242,0.08960318565368652
74,38,0.010890960693359375
973,483,0.19054007530212402
1753,855,0.44417595863342285
80,42,0.015892982482910156
5081,2431,0.9743349552154541
982,485,0.17490506172180176
154,79,0.021281719207763672
845,423,0.15127182006835938
8084,3911,1.6674749851226807
11544,5444,2.385246992111206
1301,612,0.2798001766204834
619,308,0.11515069007873535
24,14,0.003072977066040039
4145,1966,0.8691589832305908
61,29,0.01853799819946289
1574,779,0.3154323101043701
67,36,0.009042978286743164
1196,591,0.268204927444458
4702,2236,1.0011329650878906
4080,1920,0.8759119510650635
2330,1147,0.45508313179016113
4801,2326,1.0138299465179443
52,26,0.007441043853759766
386,196,0.06650400161743164
561,284,0.14958810806274414
802,388,0.17641520500183105
383,194,0.08051180839538574
33,17,0.006166934967041016
17,11,0.0019989013671875
1669,821,0.33586812019348145
350,177,0.06213188171386719
5901,2818,1.1640849113464355
70388,32201,15.174953937530518
44403,21350,9.294492959976196
873,436,0.15897583961486816
1536,767,0.2909281253814697
36,20,0.007215976715087891
93,51,0.014310836791992188
1235,619,0.2527010440826416
420,209,0.07671570777893066
209044,97822,43.373944997787476
62901,28608,12.348055124282837
5371,2562,0.993689775466919
1925,940,0.3544278144836426
81,44,0.013375043869018555
461,234,0.08379292488098145
337,171,0.06036996841430664
186,95,0.03777909278869629
536,256,0.09222912788391113
63,31,0.009649991989135742
299,148,0.04840803146362305
20,12,0.002975940704345703
599,301,0.11926889419555664
1604,790,0.301131010055542
43,23,0.006475925445556641
3314,1626,0.6480178833007812
470,240,0.09766221046447754
7108,3413,1.3503849506378174
875,435,0.15138816833496094
608,304,0.11361527442932129
1310,614,0.23441362380981445
39,23,0.004948854446411133
4283,2040,0.8140130043029785
83,45,0.013725042343139648
5555,2577,1.174880027770996
1482,731,0.2588932514190674
44,25,0.006729841232299805
4555,2203,0.8869719505310059
66340,30358,12.976372003555298
2194,1096,0.4158310890197754
18992,8953,3.598936080932617
44,25,0.005850076675415039
47,24,0.012944936752319336
212,109,0.03250384330749512
42,23,0.007252931594848633
1907,928,0.34814882278442383
1565,771,0.29602789878845215
348,178,0.05719494819641113
642,330,0.10618877410888672
615,307,0.10123991966247559
364,189,0.06239795684814453
5300,2550,0.9945440292358398
84,47,0.0165407657623291
1437,706,0.2735910415649414
73173,33502,14.259461879730225
545,259,0.1009511947631836
406,199,0.07712411880493164
70995,32482,13.978368997573853
43,23,0.0057070255279541016
48,25,0.012557029724121094
1998,998,0.38861680030822754
4193,1996,0.7868311405181885
12,8,0.0013189315795898438
46,25,0.0060842037200927734
344,178,0.06546521186828613
441,227,0.0712578296661377
1033,503,0.1993701457977295
94,52,0.012505054473876953
4583,2200,0.877018928527832
1283,635,0.21085810661315918
31,15,0.0045850276947021484
1093,541,0.33614182472229004
78160,35843,16.5540668964386
329,168,0.06359601020812988
462,228,0.08156800270080566
3532,1651,0.8215103149414062
67,35,0.01124882698059082
1994,961,0.4663119316101074
206,103,0.0457460880279541
70,39,0.015524148941040039
127,69,0.023576021194458008
639,319,0.12971997261047363
3465,1698,0.7788679599761963
24,14,0.0043680667877197266
1419,696,0.40445494651794434
66422,30300,14.269706010818481
780,378,0.15810894966125488
36,21,0.0057446956634521484
38,21,0.007370948791503906
946,476,0.1758878231048584
1661,817,0.32689499855041504
1890,912,0.3654201030731201
2973,1442,0.5714077949523926
62772,28547,14.131688117980957
8374,4020,1.7487008571624756
513,264,0.12382102012634277
17,9,0.002295970916748047
530,263,0.10390496253967285
68616,31326,13.82862114906311
7313,3503,1.4352781772613525
41,23,0.0053827762603759766
3508,1740,0.8011603355407715
2358,1169,0.4101219177246094
2042,1017,0.344757080078125
521,256,0.08888602256774902
108,56,0.02172398567199707
11,7,0.001251220703125
160,86,0.03532600402832031
385,193,0.05971097946166992
4823,2308,0.9654331207275391
99,54,0.018085002899169922
74,38,0.010959863662719727
273,140,0.04257631301879883
429,220,0.07897806167602539
8921,4283,1.637070894241333
95,52,0.016813993453979492
845,424,0.13703298568725586
745,371,0.14386487007141113
271,140,0.05581998825073242
15124,7123,2.7959177494049072
880,445,0.15370702743530273
368,187,0.06885719299316406
89,46,0.015431880950927734
270,141,0.05496716499328613
97,53,0.02101898193359375
63858,29069,12.405988216400146
75,39,0.017112255096435547
2479,1247,0.4296717643737793
144,73,0.02276301383972168
306,155,0.06405019760131836
35,18,0.0046520233154296875
37,21,0.00475001335144043
84,46,0.01946115493774414
1021,507,0.18979406356811523
6,4,0.0005879402160644531
1675,838,0.31646180152893066
321,165,0.05409502983093262
4074,1948,0.7847871780395508
3677,1723,0.7167439460754395
126,68,0.017470836639404297
60958,27734,11.977413892745972
5749,2745,1.0915639400482178
63476,28882,12.39316463470459
61,33,0.01143193244934082
32,16,0.004511833190917969
124,62,0.017779827117919922
339,175,0.05826306343078613
436,221,0.08040189743041992
2126,1033,0.41411924362182617
1412,669,0.25751304626464844
528,269,0.09800910949707031
585,294,0.10761404037475586
55,27,0.010095834732055664
4245,2020,0.8478007316589355
317,152,0.056391000747680664
62,34,0.008350133895874023
3116,1541,0.5577099323272705
1642,824,0.2865438461303711
1579,766,0.28330492973327637
41,22,0.008239984512329102
81,43,0.02043914794921875
44,24,0.00686192512512207
67788,31120,13.191376209259033
56,29,0.009496927261352539
110,55,0.016560077667236328
4,2,0.0004968643188476562
11643,5491,2.2279438972473145
232,118,0.046769142150878906
86,46,0.0189969539642334
100,54,0.01356196403503418
675,334,0.12325811386108398
91974,42173,18.41853904724121
524,259,0.10095405578613281
37,21,0.00680088996887207
186,94,0.033514976501464844
65,35,0.018992900848388672
2498,1234,0.4965648651123047
36,20,0.006131172180175781
3555,1743,0.6899368762969971
40,21,0.0060710906982421875
2992,1460,0.5502331256866455
1047,521,0.214432954788208
1490,711,0.28899192810058594
257,132,0.05106091499328613
262,134,0.052390098571777344
81,43,0.028422117233276367
20,11,0.003548860549926758
76128,34921,14.771075963973999
265,136,0.05506277084350586
693,339,0.1297910213470459
802,396,0.16482186317443848
409,203,0.0758352279663086
162,81,0.025483131408691406
16,8,0.0029799938201904297
130,68,0.02513408660888672
1903,940,0.37649011611938477
60797,27587,13.056474208831787
3696,1747,0.7610056400299072
50,29,0.006617069244384766
30,16,0.004736900329589844
45,24,0.008042097091674805
11,7,0.0012621879577636719
24,13,0.0032181739807128906
1647,803,0.30593109130859375
7819,3778,1.6758229732513428
1224,607,0.2776918411254883
145,74,0.02655625343322754
5417,2575,1.1617913246154785
134,69,0.02919316291809082
14092,6584,2.8138113021850586
168,84,0.029968976974487305
39,20,0.005745887756347656
1403,695,0.2669858932495117
115,63,0.016430139541625977
12,8,0.0013120174407958984
2197,1081,0.43512988090515137
573,293,0.10230708122253418
69,38,0.009428024291992188
363,183,0.08499884605407715
1618,815,0.3204479217529297
319,164,0.04985189437866211
137,72,0.02247905731201172
237,116,0.03788113594055176
32,17,0.00426793098449707
167,88,0.026713848114013672
62183,28290,11.179187059402466
156,81,0.009943723678588867
8031,3867,0.7839257717132568
2420,1179,0.2338402271270752
11761,5554,1.105316162109375
1158,567,0.11700105667114258
9723,4684,1.081535816192627
151,75,0.015575885772705078
1497,719,0.15537810325622559
3830,1790,0.3718740940093994
1256,621,0.1220250129699707
825,411,0.06355810165405273
10,5,0.0016751289367675781
410,206,0.0416712760925293
352,171,0.04687380790710449
128,64,0.008260250091552734
1054,508,0.11475300788879395
182,91,0.013829946517944336
73,39,0.011403083801269531
81,42,0.009160995483398438
17,11,0.0009174346923828125
4269,2023,0.3485450744628906
43,22,0.003322124481201172
2702,1342,0.25153493881225586
822,410,0.06921911239624023
4624,2236,0.4355030059814453
43,22,0.002844095230102539
84,45,0.007731914520263672
175,88,0.02748727798461914
128,64,0.008401870727539062
451,225,0.04348301887512207
682,336,0.07017397880554199
155,78,0.010216951370239258
1500,728,0.14202404022216797
3032,1480,0.29123568534851074
13948,6517,1.3829853534698486
67362,30715,7.306793212890625
82,46,0.014840126037597656
878,437,0.0803678035736084
37,19,0.006584882736206055
2254,1089,0.19385600090026855
109,59,0.0074138641357421875
41,22,0.003403186798095703
125,65,0.013674020767211914
68415,31171,7.089370012283325
280,139,0.021751880645751953
5278,2521,0.5302858352661133
612,304,0.05346202850341797
288,148,0.047693729400634766
17,10,0.008630037307739258
333,159,0.03733396530151367
3251,1547,0.30753612518310547
63149,28818,6.999724864959717
412,207,0.03930091857910156
65333,29794,13.775055885314941
82,45,0.013462066650390625
943,470,0.16622519493103027
4987,2435,1.0188889503479004
7421,3599,1.7225542068481445
24,14,0.005171060562133789
384,193,0.07347321510314941
208,107,0.0385589599609375
454,232,0.08898305892944336
7922,3819,1.5989978313446045
591,297,0.12449264526367188
20,12,0.0024328231811523438
4728,2223,1.0339007377624512
20,12,0.0024878978729248047
468,239,0.08959674835205078
20,12,0.002454042434692383
63238,28853,12.618565797805786
5811,2778,1.1107573509216309
425,218,0.07420969009399414
1323,649,0.2735288143157959
467,239,0.08928585052490234
49,25,0.01343679428100586
4846,2307,0.9349842071533203
403,200,0.08499717712402344
5916,2788,1.1611878871917725
44,22,0.006367921829223633
26,16,0.004158973693847656
78,41,0.015141963958740234
64,35,0.00966191291809082
1522,750,0.29311704635620117
33,20,0.008409976959228516
209,101,0.043853044509887695
188,93,0.033496856689453125
5893,2740,1.178563117980957
376,184,0.08003807067871094
129,69,0.020166873931884766
765,376,0.14588403701782227
4018,1919,0.7485969066619873
83,43,0.01299595832824707
580,289,0.09438204765319824
48909,23337,9.342731952667236
36,20,0.0159149169921875
62905,28604,12.121065855026245
2290,1112,0.46936607360839844
2008,986,0.3398101329803467
130,67,0.019759178161621094
20,11,0.002566814422607422
69387,31690,13.77921199798584
2106,1035,0.3852407932281494
1497,742,0.2776150703430176
5691,2733,0.9845380783081055
191,96,0.029952049255371094
12998,6136,2.4981679916381836
69,35,0.010953903198242188
628,310,0.11223506927490234
401,199,0.08613801002502441
63010,28658,12.253681898117065
7544,3572,1.5152168273925781
400,201,0.07726192474365234
100,54,0.013813018798828125
4336,2110,0.8529438972473145
88,48,0.017690181732177734
161,82,0.030057907104492188
68,35,0.009362936019897461
134,70,0.01916193962097168
6520,3119,1.2200901508331299
27,16,0.0034818649291992188
69,37,0.0171205997467041
73,39,0.010071992874145508
1814,897,0.32250022888183594
6237,2984,1.1433467864990234
7,5,0.0006670951843261719
62099,28302,12.188315153121948
5678,2637,1.0893681049346924
49,26,0.006627082824707031
74,39,0.0107421875
1384,674,0.2311229705810547
48,27,0.007646322250366211
1244,627,0.24399018287658691
397,201,0.10357928276062012
14,8,0.002089977264404297
4474,2141,0.8297159671783447
145,75,0.030459880828857422
158,79,0.025291919708251953
107,58,0.018015146255493164
111,61,0.02086782455444336
45,24,0.006697893142700195
20,11,0.0071239471435546875
33,17,0.004555940628051758
58,30,0.018223047256469727
1234,615,0.2203519344329834
60929,27655,12.059900760650635
685,339,0.11260867118835449
111,61,0.016926288604736328
62882,28698,12.109977722167969
35,20,0.007369041442871094
945,477,0.181624174118042
207,105,0.04481792449951172
71379,32657,15.118629932403564
4713,2259,0.9155371189117432
166,85,0.023463964462280273
1228,590,0.22334003448486328
73,40,0.024699926376342773
7,5,0.003618001937866211
323,165,0.05296611785888672
21,13,0.002549886703491211
461,234,0.10962295532226562
5045,2403,1.0356009006500244
6491,3120,1.2929770946502686
144,70,0.024532794952392578
80,43,0.01281881332397461
43,22,0.006306886672973633
2362,1144,0.4221320152282715
4697,2250,0.9152817726135254
513,264,0.09217619895935059
97,48,0.014002799987792969
113,61,0.022938013076782227
61721,28091,12.64346432685852
49,24,0.009445905685424805
35,18,0.002447843551635742
436,222,0.038175106048583984
34,17,0.0023500919342041016
2866,1402,0.30199289321899414
1689,835,0.13810205459594727
4896,2312,0.4960458278656006
102,55,0.0063440799713134766
114,61,0.008695840835571289
14,8,0.0035152435302734375
34,19,0.002007007598876953
520,253,0.05096006393432617
50,26,0.003197908401489258
451,232,0.05049300193786621
520,262,0.03470420837402344
153,77,0.009829282760620117
63857,29069,6.4379799365997314
12148,5741,1.2003681659698486
270,132,0.03938007354736328
914,458,0.08367705345153809
119,63,0.007554054260253906
36,17,0.0023729801177978516
299,152,0.021817922592163086
2117,1029,0.2215878963470459
2033,999,0.20743799209594727
4645,2211,0.43895888328552246
241,126,0.04680013656616211
80,43,0.00507807731628418
64,34,0.004308223724365234
43,23,0.0027260780334472656
153,81,0.015818119049072266
146,81,0.011680841445922852
129,64,0.00860595703125
43,24,0.0026869773864746094
125,63,0.008285999298095703
297,147,0.026591062545776367
13655,6377,1.3392448425292969
35,20,0.002246856689453125
215,107,0.02154707908630371
37,18,0.0024199485778808594
2176,1059,0.20108795166015625
1376,668,0.12982416152954102
120,66,0.013389825820922852
38,23,0.002286672592163086
1774,864,0.14493894577026367
412,207,0.03858828544616699
618,301,0.06666016578674316
32,19,0.002053976058959961
6793,3185,0.8422727584838867
103,56,0.02614903450012207
17,11,0.0026907920837402344
551,274,0.053945064544677734
88,44,0.01268768310546875
208,106,0.017222166061401367
541,270,0.04226565361022949
65,35,0.0042688846588134766
149,77,0.010189056396484375
515,262,0.052503108978271484
3869,1811,0.3442709445953369
6416,3080,0.6591780185699463
1329,626,0.12750911712646484
514,265,0.04336690902709961
93,49,0.017560243606567383
4531,2144,0.4082522392272949
1426,676,0.13431692123413086
7580,3655,0.6540300846099854
514,260,0.050318002700805664
33,19,0.0021109580993652344
7210,3464,0.6798899173736572
157,84,0.014206886291503906
69682,32756,7.300025224685669
1636,817,0.18097496032714844
81,42,0.0057070255279541016
128,65,0.008931875228881836
101,53,0.017894744873046875
64,34,0.00863194465637207
152,77,0.011107921600341797
35,19,0.002254009246826172
5085,2429,0.528313159942627
2432,1197,0.24349188804626465
46,26,0.005527973175048828
24,14,0.001589059829711914
607,301,0.06727290153503418
3917,1897,0.40851712226867676
5952,2851,0.6504161357879639
35,20,0.011690855026245117
15,9,0.002187967300415039
416,205,0.04024982452392578
32,17,0.0021848678588867188
48,25,0.0031991004943847656
206,103,0.024687767028808594
25,12,0.003718137741088867
2234,1063,0.47510194778442383
148,77,0.028998851776123047
1607,800,0.3036320209503174
1837,918,0.3881099224090576
35,20,0.00687718391418457
100,51,0.01976919174194336
1513,746,0.35158395767211914
1634,782,0.3157172203063965
3588,1701,0.7298917770385742
5926,2850,1.1253180503845215
19,11,0.006348133087158203
49,27,0.012332916259765625
2367,1176,0.48975205421447754
117,60,0.0211031436920166
957,467,0.20219898223876953
15,8,0.0023741722106933594
324,161,0.06262516975402832
374,189,0.06739997863769531
465,238,0.08238720893859863
29,17,0.006194114685058594
794,394,0.1694331169128418
118,61,0.01774907112121582
2225,1083,0.40192413330078125
82,43,0.013882875442504883
337,175,0.05592513084411621
1867,911,0.3856470584869385
62583,28454,12.534847021102905
244,124,0.0416262149810791
248,124,0.04024696350097656
423,212,0.07579803466796875
4433,2102,0.8290519714355469
247,122,0.04954075813293457
572,283,0.11605024337768555
345,174,0.06989908218383789
16034,7633,3.0796661376953125
1415,697,0.26364612579345703
1676,834,0.30061888694763184
106,58,0.01554107666015625
2801,1378,0.5339288711547852
36,19,0.004833221435546875
134,71,0.021417856216430664
19,11,0.002960205078125
32,17,0.005106925964355469
117,61,0.018548965454101562
296,147,0.06245994567871094
438,224,0.08905816078186035
2927,1428,0.5420742034912109
5648,2696,1.049475908279419
468,228,0.08496427536010742
24,14,0.0031228065490722656
61,34,0.008353710174560547
5823,2703,1.1226098537445068
80,43,0.015393972396850586
5839,2798,1.076956033706665
4427,2098,0.8211851119995117
187,93,0.0345759391784668
73,39,0.009988069534301758
823,409,0.1575169563293457
940,464,0.19203591346740723
7712,3686,1.4639170169830322
55,30,0.008106708526611328
64129,29204,12.686142206192017
501,257,0.08367300033569336
327,161,0.058089256286621094
28,16,0.0035691261291503906
75,41,0.019589900970458984
70,36,0.013380050659179688
14,8,0.0018088817596435547
695,340,0.13406109809875488
338,171,0.06278491020202637
88,47,0.01306009292602539
724,359,0.12151193618774414
30,17,0.003961086273193359
358,184,0.07657909393310547
3605,1772,0.6532783508300781
379,189,0.07980704307556152
1861,915,0.3604559898376465
297,153,0.056710243225097656
79302,36458,15.605722188949585
375,186,0.08971095085144043
40,22,0.005349874496459961
43,25,0.01069021224975586
83,43,0.013597965240478516
60967,27671,12.126857042312622
57,30,0.008269071578979492
93,52,0.015124082565307617
115,61,0.019688844680786133
14474,6853,2.8040127754211426
3769,1764,0.7980549335479736
132,70,0.03145098686218262
1829,901,0.3220088481903076
292,149,0.05544686317443848
110,57,0.016158103942871094
32,16,0.008365869522094727
6057,2819,1.1249480247497559
542,267,0.10144305229187012
2372,1154,0.4130702018737793
2701,1327,0.5294899940490723
2867,1419,0.5387959480285645
67371,30825,13.235324144363403
533,269,0.08776712417602539
89936,41562,17.706653833389282
14,8,0.002061128616333008
1910,930,0.3529491424560547
12,8,0.014597177505493164
1299,648,0.26077795028686523
69,38,0.009496927261352539
1084,532,0.1975538730621338
698,348,0.13737225532531738
66,36,0.010677814483642578
1594,798,0.3064603805541992
9272,4450,1.7784712314605713
166,86,0.03522992134094238
3910,1841,0.8342592716217041
477,241,0.10394906997680664
1277,635,0.24309301376342773
61817,28138,13.137090921401978
62,33,0.013026952743530273
125,64,0.024173974990844727
77900,35720,16.23814082145691
140,72,0.023932933807373047
659,329,0.11784172058105469
4547,2129,0.918241024017334
935,464,0.1820237636566162
17,9,0.00232696533203125
313,160,0.05638623237609863
49,26,0.00668787956237793
94,52,0.020650863647460938
626,312,0.12266016006469727
8059,3840,1.6306989192962646
1105,547,0.2235417366027832
70,40,0.014019012451171875
1817,901,0.3628222942352295
60813,27592,7.948972940444946
13,7,0.001992940902709961
100,55,0.011857271194458008
26,15,0.0015320777893066406
50,26,0.0031239986419677734
62752,28534,6.517552852630615
352,181,0.025744199752807617
3719,1750,0.39699506759643555
4165,1981,0.4711642265319824
5524,2662,0.561992883682251
821,408,0.08194208145141602
522,251,0.06165313720703125
10096,4830,1.0661098957061768
112,60,0.012474775314331055
553,279,0.060149192810058594
434,223,0.0491487979888916
4520,2141,0.42940282821655273
94,50,0.01118016242980957
1239,613,0.13170385360717773
27,16,0.0016629695892333984
87512,40331,9.28615403175354
35,20,0.0024247169494628906
14661,6886,1.595430850982666
125,64,0.00935983657836914
43,24,0.002980947494506836
1380,654,0.1594698429107666
1180,593,0.14761710166931152
8364,4023,0.8274929523468018
32,17,0.0036020278930664062
3596,1774,0.3949849605560303
1631,814,0.16908526420593262
5954,2768,0.6091518402099609
1156,575,0.1065218448638916
86,45,0.00687408447265625
1351,639,0.16020822525024414
1913,926,0.2026231288909912
281,144,0.023114919662475586
1529,757,0.16449403762817383
465,232,0.040318965911865234
31,15,0.002312183380126953
2950,1469,0.28687310218811035
5373,2545,0.5910327434539795
59,30,0.004249095916748047
2149,1067,0.2378699779510498
22,12,0.0015218257904052734
2017,970,0.2286529541015625
1373,656,0.15847396850585938
352,181,0.051096200942993164
7286,3505,0.7477271556854248
74,38,0.005319118499755859
479,242,0.06608200073242188
183,94,0.019098758697509766
198,101,0.021049022674560547
710,357,0.08191585540771484
3832,1892,0.42611193656921387
121,63,0.011048078536987305
203,103,0.015882015228271484
35,18,0.0025069713592529297
748,376,0.06666707992553711
4982,2379,0.6419000625610352
1469,725,0.15788507461547852
843,421,0.09271979331970215
32,14,0.008212804794311523
124,66,0.008485078811645508
172,90,0.012285947799682617
39,22,0.002627849578857422
9699,4683,1.0722699165344238
111,60,0.009049177169799805
1339,649,0.16098690032958984
7223,3369,0.7357330322265625
125,68,0.008927106857299805
919,458,0.09582877159118652
49,27,0.0034499168395996094
12,8,0.0006997585296630859
75,40,0.005208015441894531
51,28,0.006997823715209961
123,62,0.029078006744384766
404,201,0.07432293891906738
343,176,0.05840110778808594
291,149,0.0520930290222168
69596,31789,13.886468887329102
95188,44082,19.03664517402649
31,16,0.004477024078369141
70,35,0.01457667350769043
7475,3576,1.4502558708190918
3796,1864,0.7230007648468018
3451,1614,0.6958208084106445
32,17,0.005251169204711914
604,299,0.12810301780700684
63734,29017,12.753252029418945
283,143,0.05205512046813965
54,28,0.010184764862060547
3674,1742,0.7074081897735596
66,34,0.009176969528198242
109,60,0.028239727020263672
32,18,0.004164218902587891
285,145,0.04840397834777832
393,194,0.07524585723876953
12,8,0.0016567707061767578
78,42,0.011978864669799805
28,16,0.003506898880004883
4986,2380,0.934455156326294
129,67,0.023886919021606445
1027,518,0.19352173805236816
125,68,0.025826215744018555
690,342,0.12818288803100586
462,231,0.07943892478942871
56,30,0.007628917694091797
76922,35522,15.367314100265503
20,9,0.004065990447998047
5812,2790,1.0151159763336182
86,45,0.02790999412536621
34,19,0.0057981014251708984
4046,1919,0.7135539054870605
210,104,0.03748607635498047
13,9,0.0015680789947509766
68958,31654,13.849698066711426
157,80,0.026237010955810547
69,38,0.02403712272644043
138,73,0.02231431007385254
58,31,0.012269973754882812
15249,7179,2.9502670764923096
44,22,0.008626222610473633
712,355,0.1330699920654297
132,67,0.0250241756439209
657,332,0.1252140998840332
421,211,0.07546806335449219
711,352,0.11439108848571777
9205,4382,1.852539300918579
175,87,0.03185296058654785
86,46,0.013306856155395508
4313,2058,0.8871011734008789
108,59,0.017411231994628906
1320,622,0.24239897727966309
101,52,0.017952680587768555
61803,28122,12.47630000114441
62,32,0.012430906295776367
728,351,0.13689708709716797
100,53,0.014915943145751953
191,96,0.02896404266357422
107,58,0.017578840255737305
2936,1424,0.6086556911468506
36,20,0.004756927490234375
59,32,0.00795888900756836
94,53,0.01273798942565918
4316,2057,0.9878966808319092
68127,31148,14.630369901657104
38,20,0.005212306976318359
38,19,0.01124119758605957
33,17,0.009282827377319336
4662,2237,1.024021863937378
1230,610,0.27924394607543945
288,146,0.05509614944458008
43617,20661,8.61764407157898
144,72,0.02597212791442871
300,152,0.051078081130981445
1107,555,0.21465706825256348
4145,1982,0.8794770240783691
96222,44592,12.208185195922852
382,194,0.03588604927062988
4891,2320,0.48961901664733887
126,66,0.016398906707763672
2523,1236,0.21244502067565918
162,80,0.012192010879516602
82,43,0.005548000335693359
6281,2998,0.5957262516021729
28,15,0.001753091812133789
27,13,0.0017921924591064453
5276,2541,0.5815212726593018
991,482,0.10117197036743164
459,235,0.03310084342956543
72,38,0.0057909488677978516
1204,601,0.10641002655029297
50,25,0.007256984710693359
22,13,0.0013620853424072266
46,25,0.002995014190673828
1846,888,0.18412184715270996
533,256,0.06586194038391113
95,49,0.0061609745025634766
5350,2544,0.5119009017944336
279,142,0.022960186004638672
104,55,0.009762763977050781
62831,28565,6.491554021835327
431,219,0.03691887855529785
4122,1957,0.466188907623291
577,291,0.07860207557678223
3806,1789,0.4137721061706543
63394,28858,6.8703062534332275
108,58,0.01067805290222168
11121,5237,1.2163591384887695
146,76,0.01310586929321289
157,85,0.01116490364074707
128,68,0.019652128219604492
47,28,0.0031189918518066406
78023,35782,8.630221843719482
162,80,0.013063907623291016
552,274,0.0527651309967041
14556,6821,1.5799949169158936
8060,3881,0.8974480628967285
62842,28572,6.952625036239624
4035,1928,0.3861508369445801
8526,4088,0.910430908203125
1114,549,0.12407493591308594
197,99,0.11960196495056152
