10,44,189,72,1833,2412,2869,33191,1000000,193749,1006,148081,38188,1000000,1000000,1000000,1000000,1000000,1000000,1000000
14,60,100,1885,309,14315,85261,32128,188591,1000000,1000000,709239,402822,1000000,972635,1000000,608003,1000000,1000000,1000000
14,93,296,822,912,36033,10438,30102,856796,8541,403523,8861,1000000,432278,1000000,1000000,1000000,111269,791272,1000000
14,37,103,455,4015,66079,2658,1000000,854680,2071,1000000,1000000,998333,188916,1000000,1000000,580606,1000000,1000000,1000000
14,48,78,716,3600,1221,556535,20292,21943,6491,55023,797829,60126,971870,320997,882504,973401,1000000,1000000,795283
17,43,86,1518,13496,5297,67225,9529,493757,115391,6107,27047,309106,1000000,1000000,1000000,1000000,1000000,1000000,711933
13,68,54,36,1998,36899,7422,212803,1000000,355462,322240,1000000,46250,222931,1000000,1000000,713105,1000000,33461,1000000
15,53,112,318,2724,27531,45644,18901,107912,106998,8252,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
13,94,122,470,1013,10991,150116,50074,266958,1000000,46398,37978,1000000,211598,326247,1000000,1000000,499554,1000000,1000000
16,46,180,34,1879,12144,215572,42995,107817,220794,941891,64615,1000000,1000000,231083,1000000,1000000,1000000,1000000,1000000
11,39,111,797,882,272,85799,1452,41686,751538,52144,805119,10637,228004,1000000,1000000,1000000,1000000,1000000,942051
11,23,307,858,2586,24694,7484,3318,128174,3061,470491,309326,101186,128623,1000000,1000000,1000000,1000000,666766,1000000
16,74,119,2136,155,1122,33001,129431,1000000,1000000,138390,727055,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
17,48,215,1549,1021,188,114378,124370,21454,307861,15381,248415,1000000,242278,1000000,398145,16521,1000000,1000000,606235
12,22,203,2496,328,26908,109316,85156,78984,4658,1000000,360384,1000000,1000000,1000000,1000000,506332,1000000,1000000,270746
17,58,115,2075,252,9258,3209,58956,8254,16230,28765,1000000,1000000,1000000,1000000,1000000,1000000,864461,1000000,1000000
15,55,205,633,4644,4873,10337,733153,52474,1000000,34762,16456,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
17,40,100,372,4610,57824,24100,423335,267232,1000000,789304,286980,1000000,1000000,1000000,1000000,227839,1000000,1000000,1000000
16,33,606,177,591,11042,7645,80243,115481,596038,59766,30506,1000000,413583,1000000,1000000,420802,1000000,1000000,1000000
18,43,254,285,16333,10583,4628,317377,509747,705678,1000000,218422,1000000,1000000,1000000,1000000,1000000,1000000,663501,1000000
17,32,163,126,5308,54492,26691,15167,2293,304061,598051,486000,27851,205727,1000000,871326,1000000,1000000,538542,1000000
10,30,305,314,1087,1778,36114,123789,1000000,1000000,79174,1000000,461191,80703,1000000,938581,277885,1000000,1000000,1000000
14,24,14,761,771,6785,11649,36914,760440,32760,1000000,796331,1000000,1000000,138562,1000000,1000000,1000000,1000000,1000000
12,45,284,138,155,50601,5575,15973,1000000,44638,27863,131215,1000000,652720,91680,37510,1000000,1000000,1000000,1000000
13,63,328,325,1773,8871,2445,56719,294641,159652,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
14,39,155,3046,3836,70842,126353,685221,36585,115301,1000000,1000000,66616,1000000,1000000,1000000,1000000,78463,686950,1000000
14,58,67,102,3954,2811,7791,32358,410803,3819,114206,94111,1000000,256545,979807,101628,979692,1000000,1000000,774632
15,29,125,1750,6290,835,16321,436157,1000000,1000000,1000000,768413,257637,269921,1000000,701083,273381,1000000,1000000,1000000
14,32,63,184,1661,647,87884,596,357879,124594,870992,60618,1000000,1000000,526624,229823,1000000,1000000,1000000,1000000
14,42,99,1129,10153,1982,11672,413425,42542,115806,1000000,7776,1000000,27024,914857,1000000,1000000,1000000,1000000,1000000
16,22,411,637,20724,2034,822,80022,109855,16181,123507,636573,1000000,280705,1000000,1000000,1000000,1000000,1000000,928466
11,88,279,875,2716,7355,221032,761438,253131,30234,1000000,175448,126749,1000000,151459,693451,1000000,1000000,588594,1000000
16,53,71,1376,8232,7385,32563,1000000,3458,1000000,176117,915149,129827,430356,1000000,699814,1000000,827135,1000000,1000000
13,61,138,153,219,959,26129,128394,267666,383874,1000000,1000000,538722,1000000,229885,644514,1000000,236256,1000000,1000000
12,44,50,1116,5171,30120,9134,31156,21786,224724,185668,78918,264611,594908,205530,1000000,898360,1000000,1000000,1000000
18,49,143,143,3772,12794,2155,275325,9698,905306,76149,1000000,1000000,33170,479370,1000000,1000000,1000000,288413,727809
11,41,51,1185,237,41995,20227,473210,1000000,125847,1000000,411912,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
15,80,269,721,1343,4440,58,1347,249242,518175,339334,1000000,1000000,32800,1000000,1000000,1000000,476023,1000000,1000000
18,40,210,2110,364,1308,19437,20957,21730,30237,71396,187809,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
14,42,166,700,78,12888,48127,15622,388326,404663,798080,161813,1000000,64540,921924,1000000,676894,96366,1000000,1000000
16,44,117,253,529,206734,135870,255882,225212,1000000,259518,1000000,1000000,1000000,295154,83694,641920,1000000,1000000,15609
13,52,120,1372,2311,19222,13425,16123,47367,2703,244851,361222,635664,1000000,1000000,1000000,237836,567832,1000000,674736
11,56,162,87,1602,14370,438657,22999,393328,85078,1000000,178033,369691,1000000,1000000,147315,1000000,810819,1000000,1000000
13,41,55,849,34473,9755,718,59265,720974,237566,375549,83064,902586,1000000,63075,1000000,90040,1000000,1000000,1000000
17,64,568,750,4250,11823,15043,8591,35921,1000000,492856,422267,1000000,107708,1000000,349395,1000000,630228,1000000,1000000
