File path,Nodes visited,Max heap size,Time
30/79.pickle,8871,4345,2.6740880012512207
30/2.pickle,76010,37294,15.291863203048706
30/18.pickle,30770,14565,5.989835977554321
30/49.pickle,137271,67111,27.599358081817627
30/47.pickle,4659,2333,0.9325339794158936
30/27.pickle,8042,3941,1.6263840198516846
30/71.pickle,4873,2404,0.998594045639038
30/86.pickle,7355,3533,1.6060948371887207
30/4.pickle,31442,15837,5.937540054321289
30/40.pickle,10991,5390,2.7098827362060547
30/82.pickle,835,428,0.3310761451721191
30/94.pickle,12888,6194,2.547044038772583
30/76.pickle,1778,892,0.4039690494537353
30/35.pickle,1746,849,0.4123568534851074
30/83.pickle,647,317,0.2211320400238037
30/57.pickle,36033,17270,7.255550384521484
30/45.pickle,28666,13955,5.736171007156372
30/43.pickle,10250,4987,2.272144317626953
30/91.pickle,41995,20531,8.113857984542847
30/7.pickle,4675,2275,0.9731030464172364
30/32.pickle,1504,748,0.3386411666870117
30/23.pickle,9279,4547,1.8379559516906736
30/70.pickle,9258,4503,1.8189029693603516
30/69.pickle,26908,13066,5.309525012969971
30/53.pickle,6814,3375,1.3680193424224854
30/14.pickle,542,266,0.1714298725128173
30/21.pickle,12521,6234,2.4800381660461426
30/85.pickle,2034,1016,0.471466064453125
30/90.pickle,12794,6294,2.505506992340088
30/24.pickle,1045,522,0.2792868614196777
30/67.pickle,1122,565,0.3063349723815918
30/8.pickle,25454,12247,4.9484100341796875
30/0.pickle,4672,2303,0.9920530319213868
30/5.pickle,4389,2158,0.9103150367736816
30/46.pickle,6200,3066,1.2466230392456057
30/75.pickle,54492,26547,10.887706995010376
30/58.pickle,66079,32968,13.439556121826172
30/87.pickle,7385,3597,1.481097936630249
30/52.pickle,7376,3666,1.4611430168151855
30/30.pickle,605,302,0.2193341255187988
30/38.pickle,62621,30714,12.365612030029297
30/72.pickle,57824,28077,12.030298948287964
30/50.pickle,20509,10071,4.096491813659668
30/13.pickle,5121,2602,1.0648300647735596
30/61.pickle,36899,17883,6.767190217971802
30/78.pickle,50601,24973,9.635424852371216
30/77.pickle,6785,3374,1.316211223602295
30/62.pickle,27531,13647,5.33272910118103
30/39.pickle,1324,665,0.3436999320983886
30/51.pickle,19656,9530,3.933634042739868
30/68.pickle,188,99,0.0500290393829345
30/93.pickle,1308,650,0.3324060440063476
30/15.pickle,8678,4250,1.7526121139526367
30/3.pickle,13662,6808,2.771751880645752
30/60.pickle,5297,2656,1.11008882522583
30/12.pickle,695,351,0.173426866531372
30/98.pickle,9755,4929,2.00533390045166
30/92.pickle,4440,2205,0.9197556972503662
30/42.pickle,35249,17459,7.129384279251099
30/88.pickle,959,480,0.2234549522399902
30/34.pickle,4438,2174,1.1422419548034668
30/48.pickle,9574,4719,1.9077401161193848
30/89.pickle,30120,14859,6.139280796051025
30/74.pickle,10583,5334,1.9814391136169431
30/73.pickle,11042,5460,2.17842698097229
30/66.pickle,24694,12231,5.256442070007324
30/44.pickle,5393,2608,1.090829849243164
30/10.pickle,7487,3763,1.5766730308532717
30/81.pickle,2811,1387,0.6037492752075195
30/26.pickle,1458,729,0.3526229858398437
30/33.pickle,4794,2326,0.945592164993286
30/64.pickle,12144,5954,2.3556478023529053
30/1.pickle,330,158,0.0758209228515625
30/36.pickle,2916,1442,0.5698409080505371
30/59.pickle,1221,605,0.3386991024017334
30/37.pickle,16041,7767,3.0014660358428955
30/31.pickle,7108,3501,1.4495751857757568
30/96.pickle,19222,9200,3.9548299312591553
30/9.pickle,4666,2304,1.2622778415679932
30/65.pickle,272,137,0.0786490440368652
30/29.pickle,19007,9294,3.939409017562866
30/99.pickle,11823,5795,2.3682918548583984
30/17.pickle,587,297,0.1458158493041992
30/19.pickle,118682,57729,23.814032793045044
30/54.pickle,16617,8060,3.242839813232422
30/6.pickle,4124,2085,0.97922682762146
30/16.pickle,3805,1878,0.7952902317047119
30/55.pickle,2412,1212,0.5258090496063232
30/41.pickle,18020,8834,3.7777469158172607
30/80.pickle,70842,34578,14.26402711868286
30/84.pickle,1982,961,0.4474551677703857
30/22.pickle,1934,970,0.4027259349822998
30/56.pickle,14315,7058,2.899708032608032
30/97.pickle,14370,7055,2.6216259002685547
30/28.pickle,10633,5210,1.785278081893921
30/63.pickle,10991,5338,1.9311909675598145
30/20.pickle,5136,2561,1.1211600303649902
30/95.pickle,206734,97398,30.63447117805481
30/11.pickle,36156,17609,4.7839601039886475
30/25.pickle,39768,19524,5.02786922454834
