File path,Nodes visited,Max heap size,Time
65/3.pickle,722409,340337,60.0
65/82.pickle,257637,123793,51.95042610168457
65/77.pickle,1000000,1000000,60.0
65/0.pickle,1000000,658261,60.0
65/46.pickle,45391,22183,9.625139951705933
65/2.pickle,1000000,1000000,60.0
65/6.pickle,60138,28435,11.434118032455444
65/91.pickle,1000000,1000000,60.0
65/88.pickle,538722,256878,60.0
65/59.pickle,60126,29008,11.770541667938232
65/83.pickle,1000000,1000000,60.0
65/48.pickle,1000000,1000000,60.0
65/94.pickle,1000000,1000000,60.0
65/66.pickle,101186,49182,19.791558027267456
65/16.pickle,32268,15695,6.349371671676636
65/53.pickle,1000000,1000000,60.0
65/26.pickle,1000000,637390,60.0
65/27.pickle,1000000,595057,60.0
65/93.pickle,1000000,497866,60.0
65/43.pickle,1000000,1000000,60.0
65/20.pickle,1000000,1000000,60.0
65/32.pickle,1000000,1000000,60.0
65/80.pickle,66616,31666,13.113388061523438
65/75.pickle,27851,13565,5.988572359085083
65/92.pickle,1000000,483512,60.0
65/97.pickle,369691,177722,60.0
65/76.pickle,461191,217030,60.0
65/24.pickle,17800,8686,3.5339300632476807
65/60.pickle,309106,147118,60.0
65/17.pickle,1000000,1000000,60.0
65/23.pickle,354648,165622,60.0
65/84.pickle,1000000,1000000,60.0
65/81.pickle,1000000,1000000,60.0
65/69.pickle,1000000,564942,60.0
65/85.pickle,1000000,1000000,60.0
65/62.pickle,1000000,1000000,60.0
65/36.pickle,1000000,1000000,60.0
65/55.pickle,38188,18879,7.847646951675415
65/21.pickle,1000000,770690,60.0
65/74.pickle,1000000,900956,60.0
65/67.pickle,1000000,1000000,60.0
65/31.pickle,1000000,1000000,60.0
65/89.pickle,264611,128670,53.94919395446777
65/11.pickle,605398,286440,60.0
65/22.pickle,1000000,1000000,60.0
65/41.pickle,1000000,1000000,60.0
65/35.pickle,1000000,495463,60.0
65/86.pickle,126749,61073,25.70418906211853
65/64.pickle,1000000,856318,60.0
65/72.pickle,1000000,1000000,60.0
65/15.pickle,30280,14513,5.965929985046387
65/12.pickle,180376,85815,35.31662893295288
65/5.pickle,1000000,507594,60.0
65/40.pickle,1000000,1000000,60.0
65/68.pickle,1000000,704047,60.0
65/79.pickle,1000000,1000000,60.0
65/70.pickle,1000000,1000000,60.0
65/52.pickle,1000000,1000000,60.0
65/33.pickle,1000000,1000000,60.0
65/96.pickle,635664,300896,60.0
65/73.pickle,1000000,613859,60.0
65/1.pickle,153579,73839,31.25009822845459
65/47.pickle,1000000,1000000,60.0
65/50.pickle,1000000,1000000,60.0
65/51.pickle,1000000,595747,60.0
65/54.pickle,72189,34397,14.437526941299438
65/10.pickle,1000000,1000000,60.0
65/4.pickle,1000000,1000000,60.0
65/7.pickle,708506,341290,60.0
65/38.pickle,1000000,1000000,60.0
65/57.pickle,1000000,1000000,60.0
65/45.pickle,1000000,1000000,60.0
65/71.pickle,1000000,1000000,60.0
65/37.pickle,1000000,1000000,60.0
65/19.pickle,1000000,1000000,60.0
65/44.pickle,1000000,1000000,60.0
65/49.pickle,316182,150625,60.0
65/65.pickle,10637,5184,2.132755994796753
65/13.pickle,701957,330046,60.0
65/87.pickle,129827,62029,26.93044090270996
65/30.pickle,1000000,673660,60.0
65/61.pickle,46250,22211,9.41773796081543
65/78.pickle,1000000,1000000,60.0
65/98.pickle,902586,431282,60.0
65/9.pickle,43530,21087,9.049701929092407
65/18.pickle,1000000,591590,60.0
65/34.pickle,1000000,1000000,60.0
65/8.pickle,33262,16106,6.497323036193848
65/14.pickle,124142,59924,24.697968244552612
65/25.pickle,91102,44708,18.153353929519653
65/90.pickle,1000000,1000000,60.0
65/56.pickle,402822,194249,60.0
65/95.pickle,1000000,1000000,60.0
65/63.pickle,1000000,1000000,60.0
65/39.pickle,764364,366585,60.0
65/42.pickle,126838,61689,20.81331515312195
65/58.pickle,998333,469887,60.0
65/29.pickle,699831,329874,60.0
65/28.pickle,108141,53220,13.980489015579224
65/99.pickle,1000000,1000000,60.0
