File path,Nodes visited,Max heap size,Time
20/31.pickle,659,328,0.1640501022338867
20/49.pickle,423,204,0.1141440868377685
20/45.pickle,331,172,0.0915372371673584
20/27.pickle,1635,832,0.3872978687286377
20/16.pickle,195,97,0.0780777931213378
20/17.pickle,251,129,0.1191740036010742
20/39.pickle,344,181,0.0946071147918701
20/54.pickle,797,398,0.2023019790649414
20/85.pickle,637,327,0.1723880767822265
20/97.pickle,87,45,0.011348009109497
20/32.pickle,1678,833,0.3899059295654297
20/65.pickle,797,396,0.1935160160064697
20/71.pickle,633,325,0.1969151496887207
20/76.pickle,314,160,0.0768098831176757
20/63.pickle,470,239,0.1628379821777343
20/3.pickle,164,84,0.0500810146331787
20/61.pickle,36,19,0.0042700767517089
20/29.pickle,1376,708,0.3250219821929931
20/98.pickle,849,433,0.2289657592773437
20/19.pickle,962,490,0.262686014175415
20/95.pickle,253,132,0.0477321147918701
20/24.pickle,56,30,0.0067090988159179
20/6.pickle,2187,1101,0.4902129173278808
20/7.pickle,1464,739,0.318408727645874
20/46.pickle,306,157,0.1465358734130859
20/47.pickle,4880,2486,0.9903271198272704
20/55.pickle,72,40,0.0086350440979003
20/87.pickle,1376,687,0.3595290184020996
20/48.pickle,353,183,0.0445809364318847
20/36.pickle,527,266,0.1733920574188232
20/25.pickle,868,430,0.2279481887817382
20/92.pickle,721,363,0.2119090557098388
20/73.pickle,177,91,0.0827980041503906
20/70.pickle,2075,1059,0.493769884109497
20/96.pickle,1372,697,0.4742910861968994
20/74.pickle,285,147,0.1848928928375244
20/21.pickle,132,65,0.0286650657653808
20/40.pickle,295,152,0.1872930526733398
20/75.pickle,126,62,0.0451209545135498
20/72.pickle,372,186,0.1367228031158447
20/18.pickle,1427,695,0.3452770709991455
20/69.pickle,2496,1262,0.5535168647766113
20/94.pickle,700,357,0.2047381401062011
20/79.pickle,325,166,0.1598536968231201
20/1.pickle,155,81,0.0511438846588134
20/89.pickle,1116,560,0.2875092029571533
20/4.pickle,1939,985,0.4176981449127197
20/30.pickle,1451,727,0.3296990394592285
20/41.pickle,2350,1186,0.5016999244689941
20/59.pickle,716,364,0.2121069431304931
20/86.pickle,875,442,0.1753780841827392
20/12.pickle,950,486,0.2957692146301269
20/0.pickle,164,86,0.0954110622406005
20/22.pickle,7603,3785,1.4645099639892578
20/67.pickle,2136,1067,0.5038390159606934
20/9.pickle,485,242,0.1582679748535156
20/90.pickle,143,72,0.0187888145446777
20/84.pickle,1129,564,0.2706758975982666
20/53.pickle,1196,608,0.3120248317718506
20/56.pickle,1885,953,0.4520390033721924
20/83.pickle,184,93,0.0694148540496826
20/20.pickle,1256,637,0.3117411136627197
20/80.pickle,3046,1511,0.719749927520752
20/37.pickle,222,111,0.1147520542144775
20/23.pickle,1603,786,0.391017198562622
20/60.pickle,1518,753,0.2289149761199951
20/5.pickle,363,185,0.1301648616790771
20/26.pickle,768,386,0.2418928146362304
20/28.pickle,327,163,0.1042001247406005
20/93.pickle,2110,1051,0.5967490673065186
20/43.pickle,151,79,0.0540249347686767
20/66.pickle,858,434,0.2470097541809082
20/10.pickle,547,273,0.2166600227355957
20/81.pickle,102,54,0.0127680301666259
20/44.pickle,435,218,0.1454200744628906
20/15.pickle,795,407,0.2409110069274902
20/58.pickle,455,231,0.1277742385864257
20/8.pickle,284,154,0.0347800254821777
20/82.pickle,1750,867,0.3762919902801513
20/42.pickle,400,200,0.1395628452301025
20/77.pickle,761,387,0.2711119651794433
20/38.pickle,256,128,0.0432040691375732
20/68.pickle,1549,784,0.3960146903991699
20/33.pickle,1079,533,0.2836921215057373
20/78.pickle,138,73,0.0166881084442138
20/62.pickle,318,163,0.1257648468017578
20/2.pickle,560,286,0.156329870223999
20/99.pickle,750,377,0.2077245712280273
20/51.pickle,128,64,0.0692760944366455
20/14.pickle,22,12,0.0026850700378417
20/57.pickle,822,414,0.2127008438110351
20/64.pickle,34,19,0.0039050579071044
20/52.pickle,75,39,0.0089337825775146
20/34.pickle,976,493,0.2325658798217773
20/50.pickle,878,442,0.2335569858551025
20/91.pickle,1185,592,0.2852580547332763
20/13.pickle,467,234,0.1021449565887451
20/35.pickle,1348,676,0.2740681171417236
20/11.pickle,1202,610,0.2538812160491943
20/88.pickle,153,81,0.0191726684570312
