15/45.pickle,194,101,0.027769088745117188
15/72.pickle,100,51,0.0416111946105957
15/21.pickle,74,37,0.009283065795898438
15/14.pickle,112,58,0.013907194137573242
15/20.pickle,611,315,0.1772289276123047
15/35.pickle,169,88,0.0429530143737793
15/97.pickle,162,84,0.036303043365478516
15/19.pickle,322,163,0.14914417266845703
15/10.pickle,191,98,0.07864999771118164
15/4.pickle,207,109,0.04426217079162598
15/25.pickle,187,100,0.034711599349975586
15/23.pickle,142,75,0.024509906768798828
15/42.pickle,63,33,0.007832050323486328
15/94.pickle,166,85,0.043504953384399414
15/44.pickle,494,248,0.11384701728820801
15/41.pickle,780,399,0.25324273109436035
15/76.pickle,305,158,0.06954693794250488
15/83.pickle,63,33,0.007830142974853516
15/68.pickle,215,109,0.047593116760253906
15/74.pickle,254,131,0.0647590160369873
15/55.pickle,189,92,0.04707789421081543
15/66.pickle,307,160,0.1420753002166748
15/15.pickle,163,82,0.021528959274291992
15/84.pickle,99,55,0.012748956680297852
15/92.pickle,269,138,0.0657660961151123
15/46.pickle,251,124,0.1174929141998291
15/70.pickle,115,58,0.014732837677001953
15/86.pickle,279,145,0.12498784065246582
15/11.pickle,158,83,0.06729602813720703
15/52.pickle,140,73,0.030083894729614258
15/93.pickle,210,109,0.026534080505371094
15/37.pickle,69,39,0.008198738098144531
15/28.pickle,160,82,0.05893397331237793
15/57.pickle,296,156,0.09756994247436523
15/78.pickle,284,149,0.07925891876220703
15/75.pickle,163,85,0.03936910629272461
15/8.pickle,112,59,0.04698801040649414
15/95.pickle,117,61,0.05115699768066406
15/77.pickle,14,9,0.0015671253204345703
15/60.pickle,86,45,0.010686874389648438
15/18.pickle,102,52,0.03876805305480957
15/64.pickle,180,92,0.05682492256164551
15/63.pickle,122,64,0.015909910202026367
15/56.pickle,100,52,0.018027067184448242
15/49.pickle,674,338,0.2308351993560791
15/59.pickle,78,41,0.009404182434082031
15/13.pickle,55,28,0.0068759918212890625
15/98.pickle,55,30,0.006718873977661133
15/40.pickle,75,40,0.008742809295654297
15/89.pickle,50,26,0.0061872005462646484
15/88.pickle,138,71,0.05538201332092285
15/85.pickle,411,213,0.12661504745483398
15/65.pickle,111,55,0.0426487922668457
15/3.pickle,126,64,0.032742977142333984
15/99.pickle,568,284,0.1700291633605957
15/48.pickle,106,57,0.03454422950744629
15/73.pickle,606,300,0.21853303909301758
15/7.pickle,210,108,0.07250094413757324
15/31.pickle,249,128,0.05242300033569336
15/12.pickle,72,37,0.009226083755493164
15/27.pickle,132,71,0.039791107177734375
15/30.pickle,134,71,0.0602269172668457
15/96.pickle,120,60,0.032707929611206055
15/33.pickle,77,41,0.009888172149658203
15/26.pickle,227,113,0.09209299087524414
15/5.pickle,518,258,0.1514432430267334
15/0.pickle,168,85,0.062149763107299805
15/79.pickle,328,169,0.10168910026550293
15/91.pickle,51,25,0.00643610954284668
15/1.pickle,61,33,0.007604122161865234
15/22.pickle,115,59,0.03241872787475586
15/50.pickle,233,119,0.0734868049621582
15/51.pickle,151,78,0.019282817840576172
15/58.pickle,103,53,0.047042131423950195
15/36.pickle,110,58,0.0787200927734375
15/39.pickle,135,69,0.058828115463256836
15/2.pickle,283,148,0.09874582290649414
15/61.pickle,54,29,0.006597280502319336
15/16.pickle,126,66,0.03784489631652832
15/38.pickle,343,181,0.1063230037689209
15/32.pickle,86,45,0.011120080947875977
15/9.pickle,406,205,0.11633515357971191
15/29.pickle,70,37,0.008959054946899414
15/71.pickle,205,103,0.06783819198608398
15/80.pickle,155,79,0.019350767135620117
15/47.pickle,63,33,0.007985353469848633
15/34.pickle,67,34,0.008399724960327148
15/67.pickle,119,60,0.05737805366516113
15/6.pickle,81,44,0.011068105697631836
15/62.pickle,112,59,0.014269828796386719
15/69.pickle,203,108,0.024955034255981445
15/87.pickle,71,36,0.00869297981262207
15/82.pickle,125,65,0.03641009330749512
15/90.pickle,143,78,0.0397181510925293
15/43.pickle,203,103,0.0854649543762207
15/53.pickle,204,103,0.05080080032348633
15/81.pickle,67,33,0.008221149444580078
15/54.pickle,181,91,0.02263188362121582
15/17.pickle,185,96,0.05227994918823242
15/24.pickle,168,88,0.025019168853759766
