File path,Nodes visited,Max heap size,Time
40/96.pickle,16123,7868,3.1370630264282227
40/72.pickle,423335,203162,60.0
40/81.pickle,32358,15141,6.2649312019348145
40/77.pickle,36914,17850,7.421195983886719
40/87.pickle,1000000,970239,60.0
40/27.pickle,1000000,890072,60.0
40/90.pickle,275325,131178,56.60009217262268
40/23.pickle,78098,37170,18.669265031814575
40/3.pickle,129810,62444,26.78921484947205
40/24.pickle,16230,7934,3.369590997695923
40/54.pickle,4771,2329,1.3250000476837158
40/46.pickle,38588,18812,7.458400011062622
40/85.pickle,80022,38873,15.4690260887146
40/32.pickle,9918,4954,2.069561004638672
40/99.pickle,8591,4223,1.7389719486236572
40/69.pickle,85156,40671,17.490248918533325
40/40.pickle,25869,12661,5.160868883132935
40/11.pickle,5575,2756,1.248283863067627
40/83.pickle,596,308,0.2211582660675048
40/2.pickle,14997,7493,2.9218549728393555
40/74.pickle,317377,153172,60.0
40/0.pickle,142343,68706,28.599658966064453
40/79.pickle,56719,27517,11.231351137161257
40/71.pickle,733153,356787,60.0
40/4.pickle,3890,1858,0.856842041015625
40/17.pickle,23164,11164,4.548877000808716
40/21.pickle,1329,653,0.3394758701324463
40/89.pickle,31156,15205,6.28156304359436
40/48.pickle,271385,131748,55.0235378742218
40/5.pickle,89254,43513,17.241559982299805
40/64.pickle,42995,20566,8.540757894515991
40/33.pickle,567811,271793,60.0
40/65.pickle,1452,723,0.3450009822845459
40/80.pickle,685221,328038,60.0
40/93.pickle,20957,10420,4.076534032821655
40/20.pickle,37187,17917,7.13952374458313
40/29.pickle,33679,16307,6.59923791885376
40/45.pickle,1000000,1000000,60.0
40/57.pickle,30102,14838,6.0203728675842285
40/60.pickle,9529,4617,1.8906261920928955
40/86.pickle,761438,353781,60.0
40/10.pickle,458,233,0.1081037521362304
40/47.pickle,28563,13924,5.650950908660889
40/59.pickle,20292,9992,4.278686046600342
40/78.pickle,15973,7906,3.3138649463653564
40/22.pickle,135860,65553,27.439617156982425
40/9.pickle,994918,473395,60.0
40/30.pickle,4811,2383,0.9617600440979004
40/56.pickle,32128,15548,6.320392370223999
40/35.pickle,43405,21334,8.463166952133179
40/13.pickle,46108,22442,9.1040620803833
40/12.pickle,346134,166561,60.0
40/88.pickle,128394,60768,26.29031991958618
40/82.pickle,436157,208337,60.0
40/49.pickle,95450,47016,18.39425492286682
40/98.pickle,59265,28752,11.976238012313845
40/50.pickle,50138,24713,9.895747900009155
40/51.pickle,11845,5792,2.401931047439575
40/1.pickle,218993,105596,44.57638311386109
40/44.pickle,17512,8541,3.3901660442352295
40/19.pickle,11537,5755,2.211315870285034
40/52.pickle,61020,28520,12.891654014587402
40/76.pickle,123789,60021,24.731487035751343
40/39.pickle,57899,28556,12.304404020309448
40/31.pickle,794,408,0.2247259616851806
40/15.pickle,1941,989,0.4637708663940429
40/75.pickle,15167,7438,3.118678092956543
40/84.pickle,413425,198706,60.0
40/92.pickle,1347,670,0.3457188606262207
40/63.pickle,50074,24240,10.157941102981567
40/14.pickle,72912,34961,14.047380924224854
40/61.pickle,212803,104649,43.85733509063721
40/62.pickle,18901,9365,3.720376968383789
40/36.pickle,7486,3765,1.4953351020812988
40/95.pickle,255882,122914,53.20794486999512
40/68.pickle,124370,61153,24.536803007125854
40/42.pickle,522126,249105,60.0
40/6.pickle,7716,3906,1.45904803276062
40/26.pickle,60981,29581,11.944297790527344
40/91.pickle,473210,228564,60.0
40/7.pickle,507244,244161,60.0
40/18.pickle,319083,148993,60.0
40/25.pickle,204275,97523,42.365012884140015
40/8.pickle,27367,13169,5.92195200920105
40/97.pickle,22999,11080,4.287582874298096
40/28.pickle,3171,1564,0.64066481590271
40/73.pickle,80243,38971,15.910439014434814
40/38.pickle,9166,4491,1.8124589920043943
40/37.pickle,1258,629,0.2863259315490722
40/58.pickle,1000000,501100,60.0
40/66.pickle,3318,1627,0.7179093360900879
40/41.pickle,178508,87763,35.00601005554199
40/70.pickle,58956,29142,10.287790060043337
40/94.pickle,15622,7684,2.564190149307251
40/43.pickle,148472,71764,24.094860076904297
40/67.pickle,129431,63708,21.256463050842285
40/16.pickle,41446,20474,6.351058006286621
40/34.pickle,130722,62840,20.536422967910767
40/53.pickle,66193,32371,8.600940704345703
40/55.pickle,33191,16232,4.414319753646851
