File path,Nodes visited,Heap size,Time
30/0.pickle,4672,2303,0.6259520053863525
30/1.pickle,330,158,0.0668020248413086
30/2.pickle,76010,37294,11.52342176437378
30/3.pickle,13662,6808,2.314445972442627
30/4.pickle,31442,15837,4.910620212554932
30/5.pickle,4389,2158,0.6037628650665283
30/6.pickle,4124,2085,0.72151780128479
30/7.pickle,4675,2275,0.9379892349243164
30/8.pickle,25454,12247,3.85853910446167
30/9.pickle,4666,2304,0.611154317855835
30/10.pickle,7487,3763,1.1716947555541992
30/11.pickle,36156,17609,5.192637920379639
30/12.pickle,695,351,0.1111612319946289
30/13.pickle,5121,2602,1.0079939365386963
30/14.pickle,542,266,0.0796930789947509
30/15.pickle,8678,4250,1.3018062114715576
30/16.pickle,3805,1878,0.6085658073425293
30/17.pickle,587,297,0.0926301479339599
30/18.pickle,30770,14565,4.4446797370910645
30/19.pickle,118682,57729,18.230647087097168
30/20.pickle,5136,2561,0.7760772705078125
30/21.pickle,12521,6234,1.7747247219085691
30/22.pickle,1934,970,0.2782421112060547
30/23.pickle,9279,4547,1.5769758224487305
30/24.pickle,1045,522,0.1574311256408691
30/25.pickle,39768,19524,6.350919723510742
30/26.pickle,1458,729,0.2089650630950927
30/27.pickle,8042,3941,1.2307298183441162
30/28.pickle,10633,5210,1.5511040687561035
30/29.pickle,19007,9294,2.9363560676574707
30/30.pickle,605,302,0.1053910255432128
30/31.pickle,7108,3501,1.020340919494629
30/32.pickle,1504,748,0.215811014175415
30/33.pickle,4794,2326,0.6822102069854736
30/34.pickle,4438,2174,0.6201169490814209
30/35.pickle,1746,849,0.2645940780639648
30/36.pickle,2916,1442,0.519197940826416
30/37.pickle,16041,7767,2.2779200077056885
30/38.pickle,62621,30714,9.079205751419067
30/39.pickle,1324,665,0.1833388805389404
30/40.pickle,10991,5390,1.505903720855713
30/41.pickle,18020,8834,2.3968770503997803
30/42.pickle,35249,17459,4.764927864074707
30/43.pickle,10250,4987,1.3469913005828855
30/44.pickle,5393,2608,0.7340919971466064
30/45.pickle,28666,13955,3.923171997070313
30/46.pickle,6200,3066,1.164947271347046
30/47.pickle,4659,2333,0.6159107685089111
30/48.pickle,9574,4719,1.276094913482666
30/49.pickle,137271,67111,18.87304997444153
30/50.pickle,20509,10071,2.754157066345215
30/51.pickle,19656,9530,2.633636951446533
30/52.pickle,7376,3666,0.9936859607696532
30/53.pickle,6814,3375,0.912186861038208
30/54.pickle,16617,8060,2.23329496383667
30/55.pickle,2412,1212,0.3295259475708008
30/56.pickle,14315,7058,1.8882999420166016
30/57.pickle,36033,17270,5.000057697296143
30/58.pickle,66079,32968,8.964740753173828
30/59.pickle,1221,605,0.1666362285614013
30/60.pickle,5297,2656,0.7175002098083496
30/61.pickle,36899,17883,4.9141340255737305
30/62.pickle,27531,13647,3.68266487121582
30/63.pickle,10991,5338,1.499553918838501
30/64.pickle,12144,5954,1.605483055114746
30/65.pickle,272,137,0.0503890514373779
30/66.pickle,24694,12231,3.237290143966675
30/67.pickle,1122,565,0.1607069969177246
30/68.pickle,188,99,0.0313029289245605
30/69.pickle,26908,13066,3.6313459873199463
30/70.pickle,9258,4503,1.2266850471496582
30/71.pickle,4873,2404,0.6552450656890869
30/72.pickle,57824,28077,7.789182901382446
30/73.pickle,11042,5460,1.479990005493164
30/74.pickle,10583,5334,1.5485432147979736
30/75.pickle,54492,26547,7.284111022949219
30/76.pickle,1778,892,0.2422161102294922
30/77.pickle,6785,3374,0.9427118301391602
30/78.pickle,50601,24973,6.690938949584961
30/79.pickle,8871,4345,1.1778171062469482
30/80.pickle,70842,34578,9.619499206542969
30/81.pickle,2811,1387,0.4005281925201416
30/82.pickle,835,428,0.1271018981933593
30/83.pickle,647,317,0.1228208541870117
30/84.pickle,1982,961,0.2986187934875488
30/85.pickle,2034,1016,0.2835273742675781
30/86.pickle,7355,3533,0.9809980392456056
30/87.pickle,7385,3597,0.980355978012085
30/88.pickle,959,480,0.1418731212615966
30/89.pickle,30120,14859,4.0733559131622314
30/90.pickle,12794,6294,1.6754310131072998
30/91.pickle,41995,20531,5.557898044586182
30/92.pickle,4440,2205,0.585374116897583
30/93.pickle,1308,650,0.1977133750915527
30/94.pickle,12888,6194,1.810107707977295
30/95.pickle,206734,97398,29.034335136413578
30/96.pickle,19222,9200,2.7127487659454346
30/97.pickle,14370,7055,1.997952938079834
30/98.pickle,9755,4929,1.2803750038146973
30/99.pickle,11823,5795,1.5783131122589111
