File path,Nodes visited,Heap size,Time
65/0.pickle,1000000,471636,60.0
65/1.pickle,153579,73839,20.83980107307434
65/2.pickle,1000000,472922,60.0
65/3.pickle,722409,340337,60.0
65/4.pickle,1000000,467513,60.0
65/5.pickle,1000000,474030,60.0
65/6.pickle,60138,28435,8.022047996520996
65/7.pickle,708506,341290,60.0
65/8.pickle,33262,16106,4.5074310302734375
65/9.pickle,43530,21087,5.766802072525024
65/10.pickle,1000000,471839,60.0
65/11.pickle,605398,286440,60.0
65/12.pickle,180376,85815,24.29020118713379
65/13.pickle,701957,330046,60.0
65/14.pickle,124142,59924,16.534017086029053
65/15.pickle,30280,14513,4.042631149291992
65/16.pickle,32268,15695,4.281925916671753
65/17.pickle,1000000,480189,60.0
65/18.pickle,1000000,476559,60.0
65/19.pickle,1000000,472907,60.0
65/20.pickle,1000000,468154,60.0
65/21.pickle,1000000,470769,60.0
65/22.pickle,1000000,463384,60.0
65/23.pickle,354648,165622,50.235822677612305
65/24.pickle,17800,8686,2.334800720214844
65/25.pickle,91102,44708,12.09479808807373
65/26.pickle,1000000,476976,60.0
65/27.pickle,1000000,480559,60.0
65/28.pickle,108141,53220,14.599613904953005
65/29.pickle,699831,329874,60.0
65/30.pickle,1000000,473865,60.0
65/31.pickle,1000000,485405,60.0
65/32.pickle,1000000,474956,60.0
65/33.pickle,1000000,477294,60.0
65/34.pickle,1000000,474800,60.0
65/35.pickle,1000000,463272,60.0
65/36.pickle,1000000,476079,60.0
65/37.pickle,1000000,475413,60.0
65/38.pickle,1000000,470487,60.0
65/39.pickle,764364,366585,60.0
65/40.pickle,1000000,475567,60.0
65/41.pickle,1000000,461840,60.0
65/42.pickle,126838,61689,17.146657943725586
65/43.pickle,1000000,465826,60.0
65/44.pickle,1000000,471298,60.0
65/45.pickle,1000000,471939,60.0
65/46.pickle,45391,22183,5.883790016174316
65/47.pickle,1000000,463278,60.0
65/48.pickle,1000000,477624,60.0
65/49.pickle,316182,150625,44.167855739593506
65/50.pickle,1000000,470461,60.0
65/51.pickle,1000000,476501,60.0
65/52.pickle,1000000,463864,60.0
65/53.pickle,1000000,462260,60.0
65/54.pickle,72189,34397,9.63499402999878
65/55.pickle,38188,18879,4.951560974121094
65/56.pickle,402822,194249,56.27798914909363
65/57.pickle,1000000,476477,60.0
65/58.pickle,998333,469887,60.0
65/59.pickle,60126,29008,7.960771799087524
65/60.pickle,309106,147118,42.47472286224365
65/61.pickle,46250,22211,6.073709011077881
65/62.pickle,1000000,473849,60.0
65/63.pickle,1000000,474747,60.0
65/64.pickle,1000000,478449,60.0
65/65.pickle,10637,5184,1.3901329040527344
65/66.pickle,101186,49182,13.827462196350098
65/67.pickle,1000000,464581,60.0
65/68.pickle,1000000,466039,60.0
65/69.pickle,1000000,475555,60.0
65/70.pickle,1000000,481406,60.0
65/71.pickle,1000000,478156,60.0
65/72.pickle,1000000,472678,60.0
65/73.pickle,1000000,479656,60.0
65/74.pickle,1000000,473532,60.0
65/75.pickle,27851,13565,3.67923903465271
65/76.pickle,461191,217030,60.0
65/77.pickle,1000000,461948,60.0
65/78.pickle,1000000,468134,60.0
65/79.pickle,1000000,475506,60.0
65/80.pickle,66616,31666,9.222760915756226
65/81.pickle,1000000,474013,60.0
65/82.pickle,257637,123793,36.281206130981445
65/83.pickle,1000000,470400,60.0
65/84.pickle,1000000,461537,60.0
65/85.pickle,1000000,458448,60.0
65/86.pickle,126749,61073,16.777195930480957
65/87.pickle,129827,62029,18.196343183517456
65/88.pickle,538722,256878,60.0
65/89.pickle,264611,128670,36.279759883880615
65/90.pickle,1000000,477360,60.0
65/91.pickle,1000000,468089,60.0
65/92.pickle,1000000,478341,60.0
65/93.pickle,1000000,479921,60.0
65/94.pickle,1000000,473865,60.0
65/95.pickle,1000000,476010,60.0
65/96.pickle,635664,300896,60.0
65/97.pickle,369691,177722,51.071840047836304
65/98.pickle,902586,431282,60.0
65/99.pickle,1000000,476814,60.0
