File path,Nodes visited,Heap size,Time
25/0.pickle,40916,20137,5.2500951290130615
25/1.pickle,1160,570,0.1792037487030029
25/2.pickle,1711,838,0.2517728805541992
25/3.pickle,3652,1815,0.4776279926300049
25/4.pickle,6978,3482,0.9058659076690674
25/5.pickle,4825,2404,0.631051778793335
25/6.pickle,4905,2360,0.6598122119903564
25/7.pickle,109,57,0.021691083908081
25/8.pickle,3399,1703,0.4689891338348388
25/9.pickle,1398,697,0.2056591510772705
25/10.pickle,563,286,0.0908942222595214
25/11.pickle,8514,4206,1.0995111465454102
25/12.pickle,593,289,0.1008892059326171
25/13.pickle,15071,7389,1.906816005706787
25/14.pickle,15785,7847,2.048693895339966
25/15.pickle,1211,598,0.1804211139678955
25/16.pickle,17833,8700,2.2752339839935303
25/17.pickle,1486,753,0.2075898647308349
25/18.pickle,839,420,0.1216127872467041
25/19.pickle,232,118,0.0358641147613525
25/20.pickle,2785,1358,0.3740601539611816
25/21.pickle,114,58,0.0209240913391113
25/22.pickle,1196,598,0.1776456832885742
25/23.pickle,5624,2722,0.7533280849456787
25/24.pickle,19011,9385,2.4105708599090576
25/25.pickle,7422,3674,0.9645240306854248
25/26.pickle,9016,4483,1.140105962753296
25/27.pickle,1207,607,0.1712729930877685
25/28.pickle,1395,712,0.185758352279663
25/29.pickle,793,394,0.1221139430999755
25/30.pickle,4895,2489,0.6257081031799316
25/31.pickle,764,376,0.1221318244934082
25/32.pickle,14580,7063,4.723059892654419
25/33.pickle,3453,1754,1.0873420238494873
25/34.pickle,1669,818,0.6669423580169678
25/35.pickle,593,298,0.1069350242614746
25/36.pickle,965,477,0.2275679111480713
25/37.pickle,6266,3026,2.0975379943847656
25/38.pickle,149,79,0.1553678512573242
25/39.pickle,2840,1390,0.9288411140441896
25/40.pickle,4310,2140,1.4050259590148926
25/41.pickle,6377,3181,2.1666927337646484
25/42.pickle,4716,2388,1.772624969482422
25/43.pickle,897,453,0.313504695892334
25/44.pickle,9772,4784,3.4382357597351074
25/45.pickle,391,192,0.182744026184082
25/46.pickle,988,493,0.3894550800323486
25/47.pickle,1245,628,0.4588639736175537
25/48.pickle,3460,1732,1.0876269340515137
25/49.pickle,261,137,0.1020638942718505
25/50.pickle,851,424,0.1394968032836914
25/51.pickle,645,324,0.1189010143280029
25/52.pickle,2571,1251,0.7532250881195068
25/53.pickle,26102,12890,8.611231803894043
25/54.pickle,645,321,0.1456429958343505
25/55.pickle,1833,925,0.602294921875
25/56.pickle,309,163,0.0386991500854492
25/57.pickle,912,437,0.2671911716461181
25/58.pickle,4015,1995,1.374856948852539
25/59.pickle,3600,1767,1.0796740055084229
25/60.pickle,13496,6512,4.446936130523682
25/61.pickle,1998,1011,0.6101529598236084
25/62.pickle,2724,1360,0.944589138031006
25/63.pickle,1013,499,0.2124977111816406
25/64.pickle,1879,932,0.6172308921813965
25/65.pickle,882,440,0.2539670467376709
25/66.pickle,2586,1332,0.8467819690704346
25/67.pickle,155,80,0.019153356552124
25/68.pickle,1021,503,0.2815949916839599
25/69.pickle,328,168,0.0406627655029296
25/70.pickle,252,128,0.0473802089691162
25/71.pickle,4644,2308,0.7698776721954346
25/72.pickle,4610,2336,1.0028491020202637
25/73.pickle,591,301,0.112818956375122
25/74.pickle,16333,8060,2.634390115737915
25/75.pickle,5308,2647,0.7048079967498779
25/76.pickle,1087,549,0.167330265045166
25/77.pickle,771,376,0.1272146701812744
25/78.pickle,155,79,0.0366139411926269
25/79.pickle,1773,882,0.2377641201019287
25/80.pickle,3836,1917,0.5201458930969238
25/81.pickle,3954,1920,0.5659880638122559
25/82.pickle,6290,3111,0.9491991996765136
25/83.pickle,1661,827,0.256782054901123
25/84.pickle,10153,5081,1.508749008178711
25/85.pickle,20724,10132,2.8608078956604004
25/86.pickle,2716,1362,0.543748140335083
25/87.pickle,8232,4059,1.2458548545837402
25/88.pickle,219,111,0.027817964553833
25/89.pickle,5171,2543,0.7022960186004639
25/90.pickle,3772,1893,0.6477870941162109
25/91.pickle,237,125,0.0319809913635253
25/92.pickle,1343,667,0.1950111389160156
25/93.pickle,364,191,0.0677897930145263
25/94.pickle,78,38,0.0097730159759521
25/95.pickle,529,268,0.0889489650726318
25/96.pickle,2311,1175,0.3133728504180908
25/97.pickle,1602,800,0.2083067893981933
25/98.pickle,34473,17021,4.8936240673065186
25/99.pickle,4250,2098,0.5689940452575684
