File path,Nodes visited,Heap size,Time
70/0.pickle,1000000,468157,60.0
70/1.pickle,465053,220153,60.0
70/2.pickle,10437,5114,1.3747150897979736
70/3.pickle,164045,79271,22.38026714324951
70/4.pickle,1000000,470087,60.0
70/5.pickle,1000000,489613,60.0
70/6.pickle,1000000,468730,60.0
70/7.pickle,1000000,476298,60.0
70/8.pickle,688331,327215,60.0
70/9.pickle,876973,419329,60.0
70/10.pickle,712925,340118,60.0
70/11.pickle,377539,176019,53.22571897506714
70/12.pickle,1000000,474868,60.0
70/13.pickle,878094,417813,60.0
70/14.pickle,1000000,470408,60.0
70/15.pickle,1000000,471822,60.0
70/16.pickle,115099,56337,15.535825967788696
70/17.pickle,1000000,479107,60.0
70/18.pickle,145821,70287,19.893944025039673
70/19.pickle,728320,358889,60.0
70/20.pickle,226373,107555,30.76772713661194
70/21.pickle,110502,53652,14.753400087356567
70/22.pickle,493207,234413,60.0
70/23.pickle,1000000,466591,60.0
70/24.pickle,912041,425358,60.0
70/25.pickle,391048,183283,54.831427812576294
70/26.pickle,368028,176815,50.514647245407104
70/27.pickle,799841,381304,60.0
70/28.pickle,1000000,477898,60.0
70/29.pickle,195114,92251,26.787366151809692
70/30.pickle,1000000,468482,60.0
70/31.pickle,1000000,471169,60.0
70/32.pickle,51128,24744,6.79234504699707
70/33.pickle,365300,174329,49.15593695640564
70/34.pickle,1000000,473129,60.0
70/35.pickle,36433,18056,4.759954929351807
70/36.pickle,286260,138139,39.32211780548096
70/37.pickle,1000000,481939,60.0
70/38.pickle,27597,13322,3.806142091751098
70/39.pickle,759010,359042,60.0
70/40.pickle,110881,52662,14.95964288711548
70/41.pickle,1000000,466375,60.0
70/42.pickle,93840,45994,12.136713981628418
70/43.pickle,1000000,463915,60.0
70/44.pickle,1000000,472011,60.0
70/45.pickle,62538,30480,8.60762095451355
70/46.pickle,162927,78584,22.11268210411072
70/47.pickle,1000000,461280,60.0
70/48.pickle,1000000,476223,60.0
70/49.pickle,1000000,467936,60.0
70/50.pickle,209877,101129,28.83564805984497
70/51.pickle,1000000,477527,60.0
70/52.pickle,1000000,474720,60.0
70/53.pickle,1000000,469370,60.0
70/54.pickle,1000000,465269,60.0
70/55.pickle,1000000,470688,60.0
70/56.pickle,1000000,472574,60.0
70/57.pickle,432278,207873,59.436619997024536
70/58.pickle,188916,86936,25.2430419921875
70/59.pickle,971870,465792,60.0
70/60.pickle,1000000,458655,60.0
70/61.pickle,222931,105439,31.42143416404724
70/62.pickle,1000000,472466,60.0
70/63.pickle,211598,101280,28.171255826950073
70/64.pickle,1000000,469910,60.0
70/65.pickle,228004,108792,31.64774203300476
70/66.pickle,128623,62374,18.032607316970825
70/67.pickle,1000000,478124,60.0
70/68.pickle,242278,117585,33.83227896690369
70/69.pickle,1000000,476920,60.0
70/70.pickle,1000000,467433,60.0
70/71.pickle,1000000,469383,60.0
70/72.pickle,1000000,474208,60.0
70/73.pickle,413583,196466,57.43018412590027
70/74.pickle,1000000,477861,60.0
70/75.pickle,205727,98206,28.33587908744812
70/76.pickle,80703,39187,10.559180974960327
70/77.pickle,1000000,475990,60.0
70/78.pickle,652720,316048,60.0
70/79.pickle,1000000,476654,60.0
70/80.pickle,1000000,477168,60.0
70/81.pickle,256545,122837,35.09742307662964
70/82.pickle,269921,130371,36.999351978302
70/83.pickle,1000000,477433,60.0
70/84.pickle,27024,13402,3.5304388999938965
70/85.pickle,280705,136904,37.754003047943115
70/86.pickle,1000000,473848,60.0
70/87.pickle,430356,201631,59.87340807914734
70/88.pickle,1000000,466121,60.0
70/89.pickle,594908,283387,60.0
70/90.pickle,33170,15733,4.49710488319397
70/91.pickle,1000000,475276,60.0
70/92.pickle,32800,16252,4.385179758071899
70/93.pickle,1000000,460633,60.0
70/94.pickle,64540,30675,8.711533069610596
70/95.pickle,1000000,457857,60.0
70/96.pickle,1000000,468870,60.0
70/97.pickle,1000000,468555,60.0
70/98.pickle,1000000,471712,60.0
70/99.pickle,107708,53051,14.14974594116211
