File path,Nodes visited,Heap size,Time
10/0.pickle,57,30,0.0151641368865966
10/1.pickle,30,16,0.003699779510498
10/2.pickle,49,26,0.0076129436492919
10/3.pickle,35,19,0.0042719841003417
10/4.pickle,37,21,0.0043747425079345
10/5.pickle,44,26,0.0051100254058837
10/6.pickle,34,19,0.004004955291748
10/7.pickle,54,28,0.0066480636596679
10/8.pickle,54,29,0.0065500736236572
10/9.pickle,48,26,0.0058009624481201
10/10.pickle,28,15,0.0102860927581787
10/11.pickle,42,23,0.0111370086669921
10/12.pickle,81,43,0.0238096714019775
10/13.pickle,39,22,0.0047440528869628
10/14.pickle,82,44,0.0101470947265625
10/15.pickle,56,31,0.0067400932312011
10/16.pickle,57,32,0.0143568515777587
10/17.pickle,50,26,0.0151102542877197
10/18.pickle,42,23,0.0051171779632568
10/19.pickle,83,45,0.0129308700561523
10/20.pickle,64,34,0.0079681873321533
10/21.pickle,51,29,0.0066916942596435
10/22.pickle,74,40,0.0093328952789306
10/23.pickle,32,19,0.0052781105041503
10/24.pickle,104,56,0.0125257968902587
10/25.pickle,33,17,0.004127025604248
10/26.pickle,35,19,0.0068631172180175
10/27.pickle,28,15,0.0081257820129394
10/28.pickle,77,40,0.0178120136260986
10/29.pickle,54,29,0.0066239833831787
10/30.pickle,109,58,0.0137610435485839
10/31.pickle,38,21,0.0092310905456542
10/32.pickle,65,34,0.0081222057342529
10/33.pickle,30,16,0.0098907947540283
10/34.pickle,43,24,0.0101420879364013
10/35.pickle,87,46,0.0185427665710449
10/36.pickle,37,21,0.0043690204620361
10/37.pickle,107,56,0.0195960998535156
10/38.pickle,76,41,0.0164799690246582
10/39.pickle,29,15,0.0035798549652099
10/40.pickle,93,50,0.0206940174102783
10/41.pickle,82,44,0.0105190277099609
10/42.pickle,31,17,0.003760814666748
10/43.pickle,56,32,0.0068359375
10/44.pickle,37,20,0.0084190368652343
10/45.pickle,38,20,0.0046939849853515
10/46.pickle,59,32,0.0073039531707763
10/47.pickle,88,48,0.0109510421752929
10/48.pickle,30,16,0.0036909580230712
10/49.pickle,109,56,0.0222389698028564
10/50.pickle,24,14,0.0026888847351074
10/51.pickle,67,37,0.007986307144165
10/52.pickle,22,12,0.0025379657745361
10/53.pickle,66,36,0.0080299377441406
10/54.pickle,24,12,0.0029749870300292
10/55.pickle,44,23,0.0054552555084228
10/56.pickle,60,33,0.0185768604278564
10/57.pickle,93,50,0.0146219730377197
10/58.pickle,37,20,0.0044679641723632
10/59.pickle,48,26,0.0059757232666015
10/60.pickle,43,23,0.0118389129638671
10/61.pickle,68,38,0.0082552433013916
10/62.pickle,53,28,0.0118501186370849
10/63.pickle,94,49,0.0115799903869628
10/64.pickle,46,24,0.0113630294799804
10/65.pickle,39,22,0.010679006576538
10/66.pickle,23,13,0.0033352375030517
10/67.pickle,74,39,0.0092201232910156
10/68.pickle,48,26,0.0057499408721923
10/69.pickle,22,12,0.0045917034149169
10/70.pickle,58,31,0.0070409774780273
10/71.pickle,55,30,0.0067689418792724
10/72.pickle,40,22,0.0079588890075683
10/73.pickle,33,17,0.0040798187255859
10/74.pickle,43,22,0.0052990913391113
10/75.pickle,32,17,0.0039339065551757
10/76.pickle,30,17,0.0035240650177001
10/77.pickle,24,12,0.0029850006103515
10/78.pickle,45,24,0.0135231018066406
10/79.pickle,63,32,0.0184848308563232
10/80.pickle,39,20,0.0048818588256835
10/81.pickle,58,32,0.0071721076965332
10/82.pickle,29,16,0.00860595703125
10/83.pickle,32,18,0.0073590278625488
10/84.pickle,42,23,0.0066471099853515
10/85.pickle,22,11,0.0027809143066406
10/86.pickle,88,48,0.0192246437072753
10/87.pickle,53,29,0.0149340629577636
10/88.pickle,61,33,0.0092127323150634
10/89.pickle,44,23,0.0219099521636962
10/90.pickle,49,27,0.0059139728546142
10/91.pickle,41,22,0.0067110061645507
10/92.pickle,80,43,0.00956392288208
10/93.pickle,40,21,0.0049469470977783
10/94.pickle,42,22,0.0093910694122314
10/95.pickle,44,26,0.0052516460418701
10/96.pickle,52,27,0.0063729286193847
10/97.pickle,56,29,0.0068321228027343
10/98.pickle,41,21,0.0050668716430664
10/99.pickle,64,33,0.0078358650207519
