File path,Nodes visited,Heap size,Time
100/0.pickle,1000000,476103,60.0
100/1.pickle,1000000,464528,60.0
100/2.pickle,1000000,477042,60.0
100/3.pickle,1000000,475322,60.0
100/4.pickle,1000000,471936,60.0
100/5.pickle,1000000,472790,60.0
100/6.pickle,1000000,484911,60.0
100/7.pickle,1000000,474877,60.0
100/8.pickle,1000000,476491,60.0
100/9.pickle,1000000,476250,60.0
100/10.pickle,217184,104085,29.39393186569214
100/11.pickle,1000000,483832,60.0
100/12.pickle,1000000,477444,60.0
100/13.pickle,1000000,475275,60.0
100/14.pickle,44537,21799,5.931936979293823
100/15.pickle,696659,330732,60.0
100/16.pickle,1000000,473972,60.0
100/17.pickle,1000000,465684,60.0
100/18.pickle,1000000,468444,60.0
100/19.pickle,1000000,474240,60.0
100/20.pickle,1000000,474404,60.0
100/21.pickle,1000000,478278,60.0
100/22.pickle,1000000,476046,60.0
100/23.pickle,754083,350999,60.0
100/24.pickle,1000000,476257,60.0
100/25.pickle,318054,152239,43.61416006088257
100/26.pickle,1000000,470774,60.0
100/27.pickle,1000000,475121,60.0
100/28.pickle,1000000,476955,60.0
100/29.pickle,1000000,478772,60.0
100/30.pickle,1000000,473666,60.0
100/31.pickle,1000000,476372,60.0
100/32.pickle,1000000,481355,60.0
100/33.pickle,1000000,470375,60.0
100/34.pickle,93396,45162,12.18761420249939
100/35.pickle,1000000,468001,60.0
100/36.pickle,1000000,482969,60.0
100/37.pickle,1000000,461602,60.0
100/38.pickle,1000000,470595,60.0
100/39.pickle,571999,270412,60.0
100/40.pickle,1000000,457990,60.0
100/41.pickle,1000000,470960,60.0
100/42.pickle,394411,189701,53.530555725097656
100/43.pickle,1000000,467996,60.0
100/44.pickle,1000000,467565,60.0
100/45.pickle,1000000,465574,60.0
100/46.pickle,786848,374279,60.0
100/47.pickle,1000000,479539,60.0
100/48.pickle,1000000,481268,60.0
100/49.pickle,1000000,475206,60.0
100/50.pickle,1000000,475697,60.0
100/51.pickle,1000000,470209,60.0
100/52.pickle,1000000,474166,60.0
100/53.pickle,1000000,471379,60.0
100/54.pickle,1000000,478729,60.0
100/55.pickle,1000000,473983,60.0
100/56.pickle,1000000,468972,60.0
100/57.pickle,1000000,475675,60.0
100/58.pickle,1000000,466983,60.0
100/59.pickle,795283,377691,60.0
100/60.pickle,711933,333406,60.0
100/61.pickle,1000000,472380,60.0
100/62.pickle,1000000,471595,60.0
100/63.pickle,1000000,476468,60.0
100/64.pickle,1000000,474120,60.0
100/65.pickle,942051,450696,60.0
100/66.pickle,1000000,465812,60.0
100/67.pickle,1000000,474512,60.0
100/68.pickle,606235,290748,60.0
100/69.pickle,270746,130012,37.34687399864197
100/70.pickle,1000000,469884,60.0
100/71.pickle,1000000,476937,60.0
100/72.pickle,1000000,480303,60.0
100/73.pickle,1000000,475978,60.0
100/74.pickle,1000000,476775,60.0
100/75.pickle,1000000,473908,60.0
100/76.pickle,1000000,467354,60.0
100/77.pickle,1000000,483886,60.0
100/78.pickle,1000000,471021,60.0
100/79.pickle,1000000,470024,60.0
100/80.pickle,1000000,476010,60.0
100/81.pickle,774632,364956,60.0
100/82.pickle,1000000,479391,60.0
100/83.pickle,1000000,472310,60.0
100/84.pickle,1000000,475118,60.0
100/85.pickle,928466,439189,60.0
100/86.pickle,1000000,467664,60.0
100/87.pickle,1000000,474502,60.0
100/88.pickle,1000000,475437,60.0
100/89.pickle,1000000,475610,60.0
100/90.pickle,727809,343121,60.0
100/91.pickle,1000000,466723,60.0
100/92.pickle,1000000,485656,60.0
100/93.pickle,1000000,472707,60.0
100/94.pickle,1000000,470965,60.0
100/95.pickle,15609,7644,2.041178941726685
100/96.pickle,674736,322641,60.0
100/97.pickle,1000000,482974,60.0
100/98.pickle,1000000,476205,60.0
100/99.pickle,1000000,472100,60.0
