File path,Nodes visited,Heap size,Time
90/0.pickle,1000000,471795,60.0
90/1.pickle,1000000,478984,60.0
90/2.pickle,1000000,465203,60.0
90/3.pickle,1000000,464965,60.0
90/4.pickle,342252,162325,47.35966992378235
90/5.pickle,1000000,471247,60.0
90/6.pickle,1000000,477600,60.0
90/7.pickle,1000000,471333,60.0
90/8.pickle,1000000,475144,60.0
90/9.pickle,1000000,469093,60.0
90/10.pickle,1000000,467451,60.0
90/11.pickle,1000000,482122,60.0
90/12.pickle,1000000,481576,60.0
90/13.pickle,295833,140954,41.80808997154236
90/14.pickle,1000000,478540,60.0
90/15.pickle,1000000,478645,60.0
90/16.pickle,1000000,472223,60.0
90/17.pickle,1000000,471808,60.0
90/18.pickle,1000000,472801,60.0
90/19.pickle,349723,166130,49.04076313972473
90/20.pickle,1000000,467837,60.0
90/21.pickle,1000000,474231,60.0
90/22.pickle,1000000,471889,60.0
90/23.pickle,1000000,472716,60.0
90/24.pickle,1000000,467626,60.0
90/25.pickle,1000000,473623,60.0
90/26.pickle,476926,229341,60.0
90/27.pickle,1000000,468762,60.0
90/28.pickle,1000000,480464,60.0
90/29.pickle,435539,210944,59.81742572784424
90/30.pickle,1000000,476448,60.0
90/31.pickle,1000000,476962,60.0
90/32.pickle,577378,281144,60.0
90/33.pickle,1000000,462946,60.0
90/34.pickle,1000000,469725,60.0
90/35.pickle,100346,48899,13.65089726448059
90/36.pickle,1000000,470471,60.0
90/37.pickle,1000000,481667,60.0
90/38.pickle,1000000,474792,60.0
90/39.pickle,1000000,475234,60.0
90/40.pickle,1000000,457027,60.0
90/41.pickle,1000000,478753,60.0
90/42.pickle,1000000,466721,60.0
90/43.pickle,1000000,470607,60.0
90/44.pickle,1000000,463836,60.0
90/45.pickle,218114,103958,29.90299916267395
90/46.pickle,1000000,481327,60.0
90/47.pickle,1000000,476832,60.0
90/48.pickle,1000000,472796,60.0
90/49.pickle,700574,332988,60.0
90/50.pickle,653593,309448,60.0
90/51.pickle,1000000,470302,60.0
90/52.pickle,1000000,470205,60.0
90/53.pickle,1000000,477608,60.0
90/54.pickle,1000000,468759,60.0
90/55.pickle,1000000,473628,60.0
90/56.pickle,1000000,463339,60.0
90/57.pickle,111269,53419,15.01227593421936
90/58.pickle,1000000,462413,60.0
90/59.pickle,1000000,477584,60.0
90/60.pickle,1000000,474965,60.0
90/61.pickle,1000000,482025,60.0
90/62.pickle,1000000,467229,60.0
90/63.pickle,499554,237621,60.0
90/64.pickle,1000000,473802,60.0
90/65.pickle,1000000,481416,60.0
90/66.pickle,1000000,476728,60.0
90/67.pickle,1000000,474544,60.0
90/68.pickle,1000000,463467,60.0
90/69.pickle,1000000,477951,60.0
90/70.pickle,864461,412582,60.0
90/71.pickle,1000000,470348,60.0
90/72.pickle,1000000,470046,60.0
90/73.pickle,1000000,478141,60.0
90/74.pickle,1000000,471637,60.0
90/75.pickle,1000000,465091,60.0
90/76.pickle,1000000,470155,60.0
90/77.pickle,1000000,472109,60.0
90/78.pickle,1000000,470288,60.0
90/79.pickle,1000000,468716,60.0
90/80.pickle,78463,38505,10.557718992233276
90/81.pickle,1000000,469737,60.0
90/82.pickle,1000000,473483,60.0
90/83.pickle,1000000,470151,60.0
90/84.pickle,1000000,478580,60.0
90/85.pickle,1000000,471397,60.0
90/86.pickle,1000000,471352,60.0
90/87.pickle,827135,395923,60.0
90/88.pickle,236256,114544,32.55633091926575
90/89.pickle,1000000,473323,60.0
90/90.pickle,1000000,471992,60.0
90/91.pickle,1000000,477486,60.0
90/92.pickle,476023,229050,60.0
90/93.pickle,1000000,474306,60.0
90/94.pickle,96366,47330,12.66045308113098
90/95.pickle,1000000,471387,60.0
90/96.pickle,567832,264027,60.0
90/97.pickle,810819,386827,60.0
90/98.pickle,1000000,474011,60.0
90/99.pickle,630228,298253,60.0
