File path,Nodes visited,Max heap size,Time
55/38.pickle,1000000,1000000,60.0
55/85.pickle,1000000,1000000,60.0
55/31.pickle,1000000,1000000,60.0
55/19.pickle,1000000,1000000,60.0
55/25.pickle,1000000,1000000,60.0
55/86.pickle,1000000,1000000,60.0
55/14.pickle,1000000,1000000,60.0
55/80.pickle,1000000,1000000,60.0
55/81.pickle,1000000,1000000,60.0
55/91.pickle,1000000,1000000,60.0
55/28.pickle,1000000,1000000,60.0
55/97.pickle,1000000,1000000,60.0
55/60.pickle,1000000,1000000,60.0
55/51.pickle,1000000,1000000,60.0
55/77.pickle,1000000,1000000,60.0
55/70.pickle,1000000,1000000,60.0
55/67.pickle,1000000,1000000,60.0
55/37.pickle,1000000,1000000,60.0
55/56.pickle,1000000,1000000,60.0
55/62.pickle,1000000,1000000,60.0
55/23.pickle,1000000,1000000,60.0
55/45.pickle,1000000,1000000,60.0
55/8.pickle,1000000,1000000,60.0
55/15.pickle,1000000,1000000,60.0
55/26.pickle,1000000,1000000,60.0
55/22.pickle,1000000,1000000,60.0
55/39.pickle,1000000,1000000,60.0
55/27.pickle,1000000,1000000,60.0
55/75.pickle,1000000,1000000,60.0
55/82.pickle,1000000,1000000,60.0
55/84.pickle,1000000,1000000,60.0
55/73.pickle,1000000,1000000,60.0
55/64.pickle,1000000,1000000,60.0
55/90.pickle,1000000,1000000,60.0
55/63.pickle,1000000,1000000,60.0
55/66.pickle,1000000,1000000,60.0
55/3.pickle,1000000,1000000,60.0
55/0.pickle,1000000,1000000,60.0
55/50.pickle,1000000,1000000,60.0
55/92.pickle,1000000,1000000,60.0
55/29.pickle,1000000,1000000,60.0
55/89.pickle,1000000,1000000,60.0
55/13.pickle,1000000,1000000,60.0
55/83.pickle,1000000,1000000,60.0
55/68.pickle,1000000,1000000,60.0
55/95.pickle,1000000,1000000,60.0
55/79.pickle,1000000,1000000,60.0
55/35.pickle,1000000,1000000,60.0
55/99.pickle,1000000,1000000,60.0
55/4.pickle,1000000,1000000,60.0
55/32.pickle,1000000,1000000,60.0
55/41.pickle,1000000,1000000,60.0
55/18.pickle,1000000,1000000,60.0
55/47.pickle,1000000,1000000,60.0
55/20.pickle,1000000,1000000,60.0
55/55.pickle,1000000,1000000,60.0
55/34.pickle,1000000,1000000,60.0
55/93.pickle,1000000,1000000,60.0
55/78.pickle,1000000,1000000,60.0
55/44.pickle,1000000,1000000,60.0
55/1.pickle,1000000,1000000,60.0
55/6.pickle,1000000,1000000,60.0
55/94.pickle,1000000,1000000,60.0
55/33.pickle,1000000,1000000,60.0
55/16.pickle,1000000,1000000,60.0
55/49.pickle,1000000,1000000,60.0
55/53.pickle,1000000,1000000,60.0
55/87.pickle,1000000,1000000,60.0
55/24.pickle,1000000,1000000,60.0
55/7.pickle,1000000,1000000,60.0
55/54.pickle,1000000,1000000,60.0
55/43.pickle,1000000,1000000,60.0
55/72.pickle,1000000,1000000,60.0
55/65.pickle,1000000,1000000,60.0
55/30.pickle,1000000,1000000,34.557554960250854
55/96.pickle,1000000,1000000,60.0
55/5.pickle,1000000,1000000,60.0
55/40.pickle,1000000,1000000,60.0
55/57.pickle,1000000,1000000,60.0
55/59.pickle,1000000,1000000,60.0
55/9.pickle,1000000,1000000,60.0
55/2.pickle,1000000,1000000,60.0
55/71.pickle,1000000,1000000,60.0
55/42.pickle,1000000,1000000,60.0
55/76.pickle,1000000,1000000,60.0
55/88.pickle,1000000,1000000,60.0
55/10.pickle,1000000,1000000,60.0
55/58.pickle,1000000,1000000,60.0
55/12.pickle,1000000,1000000,60.0
55/17.pickle,1000000,1000000,60.0
55/21.pickle,1000000,1000000,60.0
55/61.pickle,1000000,1000000,60.0
55/36.pickle,1000000,1000000,60.0
55/74.pickle,1000000,1000000,60.0
55/98.pickle,1000000,1000000,60.0
55/52.pickle,1000000,1000000,60.0
55/11.pickle,1000000,1000000,60.0
55/48.pickle,1000000,1000000,60.0
55/46.pickle,1000000,1000000,60.0
55/69.pickle,1000000,1000000,60.0
