File path,Nodes visited,Max heap size,Time
5/40.pickle,102,55,0.0010199546813964
5/29.pickle,116,62,0.0011260509490966
5/31.pickle,73,42,0.0004782676696777
5/54.pickle,85,46,0.0010340213775634
5/77.pickle,59,33,0.0003890991210937
5/57.pickle,102,55,0.0009839534759521
5/61.pickle,87,46,0.0009241104125976
5/23.pickle,84,44,0.0010709762573242
5/67.pickle,61,35,0.0003907680511474
5/19.pickle,59,33,0.0003869533538818
5/33.pickle,71,40,0.0004682540893554
5/48.pickle,48,28,0.0003259181976318
5/90.pickle,122,63,0.0011448860168457
5/69.pickle,116,62,0.0012037754058837
5/70.pickle,128,68,0.0025899410247802
5/84.pickle,107,58,0.001094102859497
5/17.pickle,86,49,0.000849962234497
5/73.pickle,84,47,0.0009539127349853
5/92.pickle,66,37,0.0004410743713378
5/2.pickle,128,68,0.0011641979217529
5/37.pickle,118,63,0.001091718673706
5/71.pickle,66,37,0.0004329681396484
5/35.pickle,116,62,0.0011889934539794
5/63.pickle,83,47,0.0008959770202636
5/85.pickle,95,49,0.0009980201721191
5/83.pickle,97,49,0.0010559558868408
5/99.pickle,128,68,0.0011909008026123
5/46.pickle,119,65,0.0011079311370849
5/30.pickle,85,48,0.000983715057373
5/6.pickle,116,62,0.0010502338409423
5/65.pickle,73,42,0.0004849433898925
5/9.pickle,48,28,0.0003190040588378
5/28.pickle,132,68,0.0012097358703613
5/55.pickle,118,63,0.0010688304901123
5/72.pickle,128,68,0.001188039779663
5/26.pickle,73,42,0.0004651546478271
5/20.pickle,105,56,0.001068115234375
5/36.pickle,118,63,0.0011649131774902
5/12.pickle,66,37,0.0004439353942871
5/86.pickle,84,44,0.0009469985961914
5/59.pickle,88,50,0.0009489059448242
5/32.pickle,116,62,0.0011498928070068
5/76.pickle,118,63,0.0010859966278076
5/0.pickle,102,56,0.0010969638824462
5/96.pickle,85,48,0.0009300708770751
5/66.pickle,73,42,0.0004749298095703
5/81.pickle,59,33,0.0003972053527832
5/38.pickle,128,68,0.0011069774627685
5/7.pickle,102,55,0.0010318756103515
5/94.pickle,59,33,0.0004141330718994
5/95.pickle,61,35,0.0004069805145263
5/56.pickle,107,58,0.0010077953338623
5/91.pickle,84,44,0.0009489059448242
5/87.pickle,84,47,0.0010488033294677
5/78.pickle,116,62,0.0010600090026855
5/43.pickle,128,68,0.0011589527130126
5/5.pickle,66,38,0.0004379749298095
5/1.pickle,61,35,0.0003867149353027
5/50.pickle,83,47,0.0009436607360839
5/60.pickle,128,68,0.0011940002441406
5/15.pickle,104,55,0.0010340213775634
5/75.pickle,128,68,0.0012290477752685
5/45.pickle,86,49,0.0009372234344482
5/49.pickle,119,65,0.0011649131774902
5/88.pickle,83,47,0.0008869171142578
5/4.pickle,105,56,0.000967264175415
5/44.pickle,83,47,0.0009410381317138
5/93.pickle,119,65,0.0011217594146728
5/42.pickle,105,56,0.0011398792266845
5/11.pickle,87,46,0.0009453296661376
5/16.pickle,85,48,0.0009639263153076
5/10.pickle,56,32,0.000375747680664
5/41.pickle,128,68,0.0011680126190185
5/58.pickle,140,73,0.0013298988342285
5/34.pickle,84,44,0.0009748935699462
5/82.pickle,114,62,0.0012359619140625
5/74.pickle,104,55,0.0011038780212402
5/13.pickle,84,47,0.0009398460388183
5/8.pickle,70,40,0.0004739761352539
5/68.pickle,128,68,0.0011789798736572
5/39.pickle,118,63,0.0011539459228515
5/21.pickle,132,68,0.0012288093566894
5/22.pickle,87,46,0.0009732246398925
5/24.pickle,140,73,0.0012972354888916
5/79.pickle,83,47,0.0008981227874755
5/80.pickle,88,50,0.0009610652923583
5/97.pickle,84,44,0.0009400844573974
5/98.pickle,121,65,0.0011460781097412
5/62.pickle,80,43,0.0005128383636474
5/53.pickle,73,42,0.0004892349243164
5/18.pickle,111,58,0.0010678768157958
5/3.pickle,73,42,0.0004608631134033
5/27.pickle,107,58,0.001007080078125
5/89.pickle,119,64,0.0012049674987792
5/47.pickle,88,50,0.0009262561798095
5/64.pickle,90,46,0.0010697841644287
5/25.pickle,122,63,0.0011599063873291
5/51.pickle,75,43,0.0004758834838867
5/14.pickle,111,58,0.001155138015747
5/52.pickle,93,53,0.0009710788726806
