50/60.pickle,3630086,1739279,61.10048484802246
50/33.pickle,3621548,1734275,60.18422198295593
50/56.pickle,3652648,1748058,60.00007200241089
50/4.pickle,3774045,1805301,60.00006413459778
50/91.pickle,3801487,1818714,60.004634141922
50/57.pickle,3788399,1811840,60.000306129455566
50/35.pickle,3179805,1526576,60.15528702735901
50/21.pickle,3657950,1750410,60.00006699562073
50/62.pickle,3909875,1871674,60.000060081481934
50/17.pickle,3800386,1819915,60.0012948513031
50/18.pickle,3823124,1828857,60.00008296966553
50/85.pickle,3828260,1833207,60.000123262405396
50/75.pickle,3708523,1775036,60.00006985664368
50/36.pickle,3754389,1796432,60.00008988380432
50/49.pickle,3167466,1518976,65.29448819160461
50/86.pickle,3395594,1628577,60.00235319137573
50/39.pickle,3798897,1819222,60.00148606300354
50/59.pickle,3786114,1810777,60.000075817108154
50/25.pickle,3618225,1731578,62.018243074417114
50/76.pickle,3825861,1830150,60.00004506111145
50/16.pickle,3378034,1618816,60.003560066223145
50/89.pickle,3621791,1734245,60.27931213378906
50/11.pickle,3631754,1738937,60.46734619140625
50/46.pickle,3800925,1819355,60.000028133392334
50/23.pickle,3618339,1731541,60.823577880859375
50/9.pickle,3788607,1811938,60.000141859054565
50/68.pickle,3763569,1800794,60.00006985664368
50/5.pickle,3638305,1743120,60.00007390975952
50/14.pickle,3733967,1787401,60.00015211105347
50/94.pickle,3795019,1814984,60.000089168548584
50/84.pickle,3630086,1739279,62.29205107688904
50/54.pickle,3618339,1731541,61.33836388587952
50/55.pickle,3914084,1873741,60.000061988830566
50/51.pickle,3169735,1520247,61.06277513504028
50/70.pickle,3768128,1804492,60.000091314315796
50/69.pickle,3795908,1815381,60.00230383872986
50/41.pickle,3624097,1735492,60.00044393539429
50/12.pickle,3704829,1772834,60.0001220703125
50/95.pickle,3855927,1844953,60.000062227249146
50/29.pickle,3618225,1731578,61.8203501701355
50/38.pickle,3696252,1770495,60.000080823898315
50/92.pickle,3766445,1802684,60.00004720687866
50/26.pickle,3630086,1739279,70.03915214538574
50/1.pickle,3170134,1520156,65.97074604034424
50/24.pickle,2773295,1332073,67.706857919693
50/98.pickle,3808489,1821646,60.00015211105347
50/99.pickle,3827624,1831157,60.00006079673767
50/66.pickle,3621791,1734245,60.850188970565796
50/13.pickle,3708538,1774596,60.00006103515625
50/93.pickle,3631754,1738937,61.54547619819641
50/44.pickle,3843921,1839407,60.00024604797363
50/19.pickle,3621591,1734312,60.119219064712524
50/2.pickle,3631754,1738937,60.11224389076233
50/7.pickle,3621791,1734245,62.688457012176514
50/61.pickle,3805231,1819742,60.00011587142944
50/15.pickle,3778744,1808389,60.005971908569336
50/40.pickle,3621791,1734245,60.204627990722656
50/45.pickle,3789972,1812454,60.00095891952515
50/77.pickle,3729727,1784533,60.017961263656616
50/96.pickle,3621548,1734275,61.23308181762695
50/42.pickle,3806411,1821076,60.00006914138794
50/74.pickle,3631754,1738937,61.62994694709778
50/65.pickle,3702181,1771560,60.00018000602722
50/97.pickle,3621591,1734312,60.68362593650818
50/43.pickle,3775513,1805735,60.00003695487976
50/73.pickle,3793068,1815003,60.0000958442688
50/22.pickle,3748308,1793141,60.018789768218994
50/53.pickle,3629813,1737326,60.00006818771362
50/10.pickle,3885439,1857778,60.00009202957153
50/8.pickle,3808308,1821307,60.00062799453735
50/52.pickle,3757279,1799349,60.000104904174805
50/20.pickle,3704355,1773988,60.00008201599121
50/64.pickle,3648604,1746960,60.00006914138794
50/3.pickle,3649639,1746474,60.00008034706116
50/32.pickle,3787144,1811093,60.00006699562073
50/34.pickle,3625364,1735201,61.69455099105835
50/58.pickle,3625364,1735201,61.7617130279541
50/79.pickle,3637259,1740840,60.004152059555054
50/27.pickle,3618225,1731578,60.65815997123718
50/31.pickle,3618225,1731578,60.00223994255066
50/81.pickle,3765246,1802134,60.00008225440979
50/72.pickle,3767983,1802877,60.00006985664368
50/83.pickle,3663909,1754594,60.000067949295044
50/0.pickle,3807446,1821156,60.00011086463928
50/37.pickle,3573738,1710508,60.00010800361633
50/71.pickle,3618225,1731578,62.26171398162842
50/82.pickle,3621591,1734312,62.00432276725769
50/50.pickle,3755932,1797183,60.00007200241089
50/28.pickle,3618225,1731578,60.40111327171326
50/48.pickle,3625364,1735201,60.53324794769287
50/88.pickle,3625364,1735201,60.129047870635986
50/80.pickle,3743502,1790561,60.00023818016052
50/6.pickle,4384543,2094974,60.00005292892456
50/90.pickle,4432545,2115396,60.00007486343384
50/78.pickle,4433359,2115665,60.000064849853516
50/87.pickle,4494835,2143021,60.00009083747864
50/67.pickle,4704813,2242368,60.00007510185242
50/47.pickle,4763934,2273223,60.000128984451294
50/63.pickle,5567194,2645870,60.00004291534424
50/30.pickle,5413460,2573431,60.000033140182495
