File path,Nodes visited,Max heap size,Time
25/20.pickle,1000000,1000000,60.0
25/79.pickle,1000000,769877,23.604949951171875
25/44.pickle,1000000,1000000,60.0
25/86.pickle,1000000,1000000,60.0
25/53.pickle,1000000,1000000,60.0
25/8.pickle,1000000,1000000,60.0
25/99.pickle,1000000,1000000,60.0
25/65.pickle,1000000,1000000,60.0
25/60.pickle,1000000,1000000,60.0
25/61.pickle,1000000,1000000,60.0
25/52.pickle,1000000,1000000,60.0
25/21.pickle,108616,53906,1.2712359428405762
25/16.pickle,1000000,1000000,60.0
25/69.pickle,1000000,1000000,34.43151783943176
25/25.pickle,1000000,1000000,60.0
25/4.pickle,1000000,1000000,60.0
25/89.pickle,1000000,1000000,60.0
25/96.pickle,1000000,1000000,60.0
25/32.pickle,1000000,1000000,60.0
25/14.pickle,1000000,1000000,60.0
25/40.pickle,1000000,1000000,60.0
25/22.pickle,1000000,1000000,60.0
25/93.pickle,1000000,650472,20.65262484550476
25/68.pickle,1000000,1000000,60.0
25/70.pickle,123016,60902,1.531909704208374
25/48.pickle,1000000,1000000,60.0
25/72.pickle,1000000,1000000,60.0
25/46.pickle,1000000,1000000,60.0
25/42.pickle,1000000,1000000,60.0
25/30.pickle,1000000,1000000,60.0
25/75.pickle,1000000,1000000,60.0
25/6.pickle,1000000,1000000,60.0
25/80.pickle,1000000,1000000,60.0
25/83.pickle,1000000,1000000,60.0
25/73.pickle,110004,54470,1.287865161895752
25/49.pickle,1000000,841973,27.270426988601685
25/43.pickle,1000000,863339,27.30900406837463
25/27.pickle,1000000,1000000,39.943835973739624
25/13.pickle,1000000,1000000,60.0
25/38.pickle,122529,60560,1.6241507530212402
25/74.pickle,1000000,1000000,60.0
25/28.pickle,1000000,1000000,60.0
25/55.pickle,1000000,1000000,60.0
25/91.pickle,351212,172151,4.681352138519287
25/11.pickle,1000000,1000000,60.0
25/58.pickle,1000000,1000000,60.0
25/41.pickle,1000000,1000000,60.0
25/12.pickle,1000000,1000000,60.0
25/66.pickle,1000000,1000000,60.0
25/17.pickle,1000000,1000000,60.0
25/87.pickle,1000000,1000000,60.0
25/81.pickle,1000000,1000000,60.0
25/5.pickle,1000000,1000000,60.0
25/33.pickle,1000000,728797,22.37006115913391
25/82.pickle,1000000,1000000,60.0
25/63.pickle,1000000,1000000,60.0
25/85.pickle,1000000,1000000,60.0
25/98.pickle,1000000,1000000,60.0
25/19.pickle,1000000,831819,26.50728225708008
25/56.pickle,88653,44004,1.088742971420288
25/47.pickle,1000000,1000000,60.0
25/31.pickle,1000000,565001,17.908026933670044
25/39.pickle,1000000,1000000,60.0
25/94.pickle,110686,54805,1.284524917602539
25/36.pickle,1000000,1000000,37.29951786994934
25/15.pickle,1000000,1000000,60.0
25/67.pickle,619735,301995,9.067448854446411
25/95.pickle,1000000,557675,17.65441393852234
25/34.pickle,1000000,1000000,60.0
25/57.pickle,1000000,1000000,60.0
25/90.pickle,1000000,1000000,60.0
25/3.pickle,1000000,1000000,60.0
25/10.pickle,1000000,819654,26.056578159332275
25/1.pickle,1000000,1000000,60.0
25/64.pickle,1000000,1000000,60.0
25/78.pickle,37281,18612,0.473010778427124
25/59.pickle,1000000,1000000,60.0
25/45.pickle,1000000,1000000,60.0
25/50.pickle,1000000,1000000,60.0
25/88.pickle,1000000,712554,22.904250860214233
25/29.pickle,1000000,1000000,60.0
25/77.pickle,1000000,1000000,60.0
25/54.pickle,1000000,1000000,60.0
25/18.pickle,1000000,961809,31.331990957260132
25/84.pickle,1000000,1000000,60.0
25/71.pickle,1000000,1000000,60.0
25/97.pickle,1000000,957667,30.47867703437805
25/0.pickle,1000000,1000000,60.0
25/23.pickle,1000000,1000000,60.0
25/2.pickle,1000000,1000000,60.0
25/24.pickle,1000000,1000000,60.0
25/92.pickle,1000000,1000000,60.0
25/9.pickle,1000000,1000000,60.0
25/37.pickle,1000000,1000000,60.0
25/51.pickle,1000000,1000000,60.0
25/62.pickle,1000000,752240,19.184057235717773
25/76.pickle,1000000,1000000,60.0
25/35.pickle,1000000,650639,16.424909114837646
25/7.pickle,37659,18804,0.3231580257415771
25/26.pickle,1000000,1000000,60.0
